id,text
382,"ต้องการเจ้าหน้าที่ช่วยเหลืออพยพคนครับ

ที่บ้านมีคุณแม่กับพี่สาว น้ำกำลังท่วมชั้น 1 ขึ้นชั้น 2 ครับ แล้วในซอยมีคนต้องการอพยพอีก 3-4 ครัวเรือนแต่ออกไปไม่ได้

บ้านเลขที่ 2 ซอย 2 คลองเตย ถนนเพชรเกษม (เข้ามาทางซอยข้างบิ๊กซีเอ็กตร้า)

ผู้ประสบภัย : 06-1946-**** เมย์ (พี่สาว)
06-2651-**** กัลยา (แม่)

คนแจ้ง 094254**** มาย"
383,หมู่บ้านจันทร์เกษมค่ะ​น้ำขึ้นถึงหลังคาชั้น​2 แล้ว​มีคนแก่และเด็กอยู่บนหลังคาค่ะ
384,"บ้านเลขที่ 24 ซอย 31 ถ.ราษอุทิศ เขต8 ซอยพิซ่าฮัท 
มีผู้สูงอายุ 2 คน ค่ะ"
385,"ถ้าคนที่แบตเตอรี่หมด, ไม่มีสัญญาณอินเตอร์เน็ต จะกรอกข้อมูลได้กันอย่างไรค่ะ?โดยเฉพาะคนแก่อยู่บ้านคนเดียว ขอให้ปลอดภัยทุกครอบครัวนะคะ.."
386,"ขอความช่วยเหลือค่ะ  ต้องการอพยพด่วนที่สุด  บ้านน้องสาวอยู่ หาดใหญ่ เขต 8 ซอยราษฏร์อุทิศ 24 (ซอยโรงงิ้ว) เข้าตรงไปสุดซอยบ้านหลังสุดท้ายซ้ายมือ  มีผู้หญิง กับเด็ก น้ำท่วมสูง เหลืออีกไม่กี่ ซม. จะถึงชั้น 2 ไม่มี อาหารกับน้ำกิน บ้านพื้นที่ลุ่มต่ำกว่าถนน (การสื่อสารขัดข้องทุกช่องทาง /ภาพถ่ายและคลิปเมื่อวันอาทิตย์เช้า)

พิกัดบ้านค่ะ 
https://maps.app.goo.gl/LxSvwP1hPvJW8k1D6?g_st=ipc"
387,ขอความช่วยเหลือด่วนๆๆๆๆคะ​ พิกัดเขต​8​ บ้านเลขที่​ 86.ถ.รัตนอุทิศ​ ซ.20​ ต.หาดใหญ่​ 2.​ตายาย​ขอความช่วยเหลือ​   น้ำถึงเพดานบ้านชั้น2​ แล้ว​   ช่วยด่วนคะ
388,"🙏🏻🙏🏻 ขอความช่วยเหลือครับ 

ชาวมาเลย์ ติดน้ำ ออกมาไม่ได้พร้อมกับชาวบ้านละแวกนั้นประมาณ 16 คน มีคุณป้าผู้สูงอายุ 60+ หลายคนครับ 

ติดอยู่ที่ร้าน The Living Room Eatery 
แถวภาสว่าง ตอนนี้ไม่มีอาหาร, ไม่มีไฟฟ้า 

ขอความช่วยเหลือด้วยครับ 

ที่อยู่ https://maps.app.goo.gl/Cco3RCVBTKbdYDHA7?g_st=ipc

เบอร์ติดต่อ 
084-696-****
081-542-****"
389,"น้ำท่วมระดับอกค่ะพี่ออกไปไหนไม่ได้มีคน9คนค่ะ   
33 ม.12 ต.ท่าช้าง อ.บางกล่ำ จ.สงขลา 90110  
พี่ชายไม่มีสัญญาณมือถือช่วยด้วยค่ะ"
390,"ขอความช่วยเหลือด่วนค่ะ
14/9 ถนนจันทร์วิโรจน์ ต.หาดใหญ่ แถวนั้นมีคนที่ออกไม่ได้ 10 กว่าคน พิกัดอยู่ตรงศาลเจ้าพระโพธิสัตว์กวนอิม ตอนนี้อยู่ใต้หลังคากันแล้ว น้ำกำลังขึ้นอีก"
391,"🙏ขอความช่วยเหลือหน่อยค่ะ น้ำท่วมชั้น 2 
หลานอายุ 6 เดือน อยู่บนจักรเย็บผ้าแล้ว ✌🏻😌 
#ช่วยด้วยค่ะ"
392,ต้องการอาหารน้ำค่ะ
393,"ขอความช่วยเหลือด่วนมากครับ 🚨🚨 
บ้านเลขที่ 352/11 ถนนรัถการ ซอย 7/1  หลัง รพ.ศิครินทร์ มีผู้สูงอายุติดอยู่หลายคน ตอนนี้น้ำท่วมถึงชั้น 2 แล้ว ต้องการอพยพด่วน ขอความอนุเคราะห์เข้าไปอพยพคนออกมาหน่อยนะครับ 🙏🏻🙏🏻 093740**** (อ๊อฟ)"
394,ขอความช่วยเหลือ บ้านเลขที่ 149/68 ซ.เมืองใหม่ 4 ถ.รัฐบำรุง หมู่ที่4  ต.คลองแห มีคนติดอยู่ในบ้านชั้น2 จำนวน 7 คน (ผู้สูงอายุ 3 คนอายุ 90 ปี 1คน 68 ปี 2 คน ผู้ใหญ่ 4 คน ไม่มีน้ำดื่ม ไม่มีอาหาร ติดต่อไม่ได้ 2 วันแล้วค่ะ
395,"แจ้งเตือนสถานการณ์ฉุกเฉิน

ที่ตั้ง: 24/58 ซอย 4 ถนนนครใน อำเภอหาดใหญ่ จังหวัดสงขลา

สถานการณ์: น้ำท่วมสูง กระแสน้ำแรงมาก ออกไปไหนไม่ได้ เมื่อวานนี้เกือบถูกน้ำพัดไปแล้ว สถานการณ์อันตรายมาก

ติดต่อ:
- NG CHEAH MEI：01116594168 (WhatsApp)
- SINDY NG CHEAH LING：0124433678 (WhatsApp)
- TAN SOOK TING：0174681829 (WhatsApp)
- TEOH GEIK SEE：0164933913 (WhatsApp)

โปรดให้ความช่วยเหลือโดยเร็วที่สุด"
396,"ขอความช่วยเหลือค่ะ ต้องการอพยพค่ะอยู่หลังโลตัสหาดใหญ่ใน หมู่บ้านปุณกันซิตี้สเปซ สามวันแล้วยังไม่มีหน่วยงานไหนเข้าไปเลยค่ะ
🙏 ทุกคนดันโพสให้หน่อยค่ะ ลูกชายติดอยู่ 3-4 วัน  ตอนนี้ไม่สามารถติดต่อได้แล้ว แบตหมดเกลี้ยง
#ขอเรือไปขนย้ายอพยพคนด่วน ในหมู่บ้านมีหลายคนมากๆ
081-738****

พิกัด 
หมู่บ้านปุนกัณซิตี้ เสปช หลังโลตัสหาดใหญ่ใน  จมอยู่ 3วันแล้ว
#ดันหน่อยค่ะขอความช่วยเหลือค่ะ ต้องการอพยพค่ะอยู่หลังโลตัสหาดใหญ่ใน หมู่บ้านปุณกันซิตี้สเปซ สามวันแล้วยังไม่มีหน่วยงานไหนเข้าไปเลยค่ะ
🙏 ทุกคนดันโพสให้หน่อยค่ะ ลูกชายติดอยู่ 3-4 วัน  ตอนนี้ไม่สามารถติดต่อได้แล้ว แบตหมดเกลี้ยง
#ขอเรือไปขนย้ายอพยพคนด่วน ในหมู่บ้านมีหลายคนมากๆ
081-738****

พิกัด 
หมู่บ้านปุนกัณซิตี้ เสปช หลังโลตัสหาดใหญ่ใน  จมอยู่ 3วันแล้ว
#ดันหน่อยค่ะขอความช่วยเหลือค่ะ ต้องการอพยพค่ะอยู่หลังโลตัสหาดใหญ่ใน หมู่บ้านปุณกันซิตี้สเปซ สามวันแล้วยังไม่มีหน่วยงานไหนเข้าไปเลยค่ะ
🙏 ทุกคนดันโพสให้หน่อยค่ะ ลูกชายติดอยู่ 3-4 วัน  ตอนนี้ไม่สามารถติดต่อได้แล้ว แบตหมดเกลี้ยง
#ขอเรือไปขนย้ายอพยพคนด่วน ในหมู่บ้านมีหลายคนมากๆ
081-738****

พิกัด 
หมู่บ้านปุนกัณซิตี้ เสปช หลังโลตัสหาดใหญ่ใน  จมอยู่ 3วันแล้ว
#ดันหน่อยค่ะขอความช่วยเหลือค่ะ ต้องการอพยพค่ะอยู่หลังโลตัสหาดใหญ่ใน หมู่บ้านปุณกันซิตี้สเปซ สามวันแล้วยังไม่มีหน่วยงานไหนเข้าไปเลยค่ะ
🙏 ทุกคนดันโพสให้หน่อยค่ะ ลูกชายติดอยู่ 3-4 วัน  ตอนนี้ไม่สามารถติดต่อได้แล้ว แบตหมดเกลี้ยง
#ขอเรือไปขนย้ายอพยพคนด่วน ในหมู่บ้านมีหลายคนมากๆ
081-738****

พิกัด 
หมู่บ้านปุนกัณซิตี้ เสปช หลังโลตัสหาดใหญ่ใน  จมอยู่ 3วันแล้ว
#ดันหน่อยค่ะขอความช่วยเหลือค่ะ ต้องการอพยพค่ะอยู่หลังโลตัสหาดใหญ่ใน หมู่บ้านปุณกันซิตี้สเปซ สามวันแล้วยังไม่มีหน่วยงานไหนเข้าไปเลยค่ะ
🙏 ทุกคนดันโพสให้หน่อยค่ะ ลูกชายติดอยู่ 3-4 วัน  ตอนนี้ไม่สามารถติดต่อได้แล้ว แบตหมดเกลี้ยง
#ขอเรือไปขนย้ายอพยพคนด่วน ในหมู่บ้านมีหลายคนมากๆ
081-738****

พิกัด 
หมู่บ้านปุนกัณซิตี้ เสปช หลังโลตัสหาดใหญ่ใน  จมอยู่ 3วันแล้ว
#ดันหน่อย"
397,#ขออพยพ 91 ถ.นิพัทธิ์สงเคราะห์ 1 ซอย.21 โทร 087477447 คะ น้ำจะถึงชั้น 2 แล้ว
398,"🚩🚩ขอความช่วยเหลืออพยพด่วนค่ะ 📍📍📍

คนแก่หนีขึ้นหลังคาไม่ได้ เป็นผู้ป่วย บ้านชั้นเดียวในบ้านถึงหัวแล้ว
65/16 the rich house บางศาลาสามัคคี ซอย 3 บ้านพรุ หาดใหญ่ สงขลา

คนสูงอายุ 2 คน 
สุนีย์ จงอ่อนกลาง อายุ 74 เดินไม่ค่อยสะดวก
ธนศร จงอ่อนกลาง อายุ 50 
ติดอยุ่ในบ้านชั้นเดียวตอนนี้แช่น้ำอยู่ในบ้านแล้วบ้านกำลังจะจมน้ำ

ระดับน้ำในบ้านถึงหัว นอกบ้านมิดหัว

ไม่มีน้ำและอาหาร ต้องการอพยพออกจากพื้นที่ด่วน

เบอร์ติดต่อคนในบ้าน 092059**** ย่าติ๋ม 

สิ่งสังเกตเด่นหน้าบ้าน มีรถมาสด้าสีขาวจอดจมน้ำอยู่ในรั้วบ้าน

พิกัด 65/16 the rich house บางศาลาสามัคคี ซอย 3 บ้านพรุ หาดใหญ่ สงขลา"
399,🆘ขอความช่วยเหลือต้องการอพยพด่วนมากครับ                  ซ.2 เศสาพัฒนา ถ.เพชรเกษม (อยู่ติดกับรร.สหศาสตร์) อ.หาดใหญ่ จ.สงขลา มีผู้ใหญ่ 8 คน เด็ก 1 คน ผู้สูงอายุ 1 คน  เบอร์ติด 063-245**** บ่าว                    มีสัญญาลักษณ์คือธงปักอยู่หน้าบ้านครับ
400,"48 ซอยจันทร์สุวรร์วงศ์ ต.หาดใหญ่ อ.หาดใหญ่ 
ต้องการช่วยเหลือข้าวสารอาหาร เนื่องจากเป็นที่อพยพให้หลายคน มีประมาณ 15 คน มีเด็ก ผู้ใหญ่ และคนแก่
เบอร์โทร 099283****"
401,"ขอความช่วยเหลือค่ะ
ต้องการอพยพคะ

ดนุชาญา (จ๋า) 
บ้านเลขที่1 ซ.2/1 ถ.ราษฎร์ดำริ
ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
(อยู่หลังไดอาน่า แถวโรงแรมกู๊ดดรีม)
อยู่ 4 คน มีแม่อายุ66 ตนเอง และหลาน2 คนค่ะ

***อีก3ขั้นบันไดจะถึงชั้น2 คะ

เบอร์ติดต่อ 083-514**** จ๋า
ขอบคุณค่ะ"
402,"‼️ขอความช่วยเหลือด่วนครับ‼️
พิกัด:บ้านพักรถไฟ 7 ซอย2รถไฟ ถนนรัถการ 
จุดสังเกตุ:ร้านข้าวถานีบ้านเราเยื่องๆกันฝั่งตรงข้าม
มีผู้คนติดน้ำอยู่ชั้น2 อยู่รวมกันประมาณ 15 คนครับ ตอนนี้น้ำสูงชั้น2เเล้วครับ
เบอร์ติดต่อ:082832****(ผู้ประสพภัย)"
403,"ถ้าผ่านมา วัดคลองเปล หน้าสวน ฯ 
แวะรับ ด้วยนะคะ"
404,รอคนช่วยอพยพค่ะ ถ.สามชัย ซ.1 (หลังติดมันส์หมูกระทะ) น้ำขึ้นชั้น 2 แล้วค่ะ 086967**** ปากซอยมี 7-11 เข้าซอยเลี้ยวซ้าย เปนซอยตัน มีหลายครัวค่ะ ตั้งแต่วันแรกยังไม่ได้รับการช่วยเหลือ คนแก่ คนป่วย เด็ก
405,"ขอความช่วยเหลือค่ะ
บ้านเลขที่ 267/20 ซอย4/2 ถ.รัถการ ตรงข้ามโรงเรียนอนุบาลชาตรี บ้านอยู่สุดซอย มีผู้ใหญ่3คน ตอนนี้3วันแล้ว ยังติดต่อไม่ได้ รบกวนช่วยด้วยค่ะ🙏🙏"
406,"🚩ขอความช่วยเหลือด้วยคะ🙏🏻🥹🚩

ตอนนี้น้ำกำลังถึงชั้น 2 แล้ว ยังไม่มีเจ้าหน้าที่ผ่านมาเลย 

1. ชื่อ:  คณิน แก้วเพิ่ม

2. เบอร์โทรศัพท์ผู้ประสบภัย : 065412****

3.เบอร์โทรศัพท์ผู้แจ้ง : 091846****

4.จำนวนผู้ประสบภัย,อายุ : 10คน อายุ 50+ 4 คน 20-25 6 คน

5.ความต้องการ :อพยพ ออกจากพื้นทีี

6.พิกัดที่ติดอยู่หรือจุดสังเกต: 74/10 ถ.เสนหานุสรณ์ ต.หาดใหญ่ อ.หาดใหญ่

(หลังร้านข้าวต้มนายยาว อยู่ในซอย

7.พิกัด gps (link Location) :"
407,"ขอความช่วยเหลือด่วนค่ะ
โซนที่อยู่: ถนนพลพิชัย ซอย 1
ชื่อ: นายพุทธิวัฒน์ ลิ่มวัฒนกิจ อายุ 60 ปี 1 คน
บ้านเลขที่ 14/3 ซอย 1 ถนนพลพิชัย ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
ระดับน้ำ: ชั้น2ของบ้าน ตอนนี้ถึงระดับอกแล้วค่ะ
จุดสังเกต: 
อยู่ในซอยเดียวกับแก้วรีสอร์ท, ปากซอยมีร้านน้ำตำราเอกค่ะ เข้าไปแล้วทางขวามือจะมีบ้านเดี่ยวหลังใหญ่ก่อน จึงจะเจอบ้านที่เป็นทาว์นเฮาส์ค่ะ
รบกวนช่วยอพยพออกจากพื้นที่ด่วนค่ะ
ติดต่อ 
โทร: 063-569**** (ภรรยา)
โทร: 095-079**** โดนัท (ลูก)
โทร: 098-745**** อ้อม (ลูกสะใภ้)"
408,ขอความช่วยเหลือมีแม่เด็กกับเด็ก 1 ขวบติดยุในบ้านชั้นครึ่งติดต่อไม่ได้ยุในเขต8 ติดกับร้านเค แอน เค หาดใหญ่
409,ขอความช่วยเหลืออพยพติดบนหลังคาบ้านหน่อยครับ
410,"‼️รบกวนขอความช่วยเหลือด้วยค่ะ
พิกัด: หมู่บ้านปาร์มสปริง เบลล่า ถนนนารังนก คลองแห (ทางไปแหลมโพธิ์) 
น้ำท่วมสูงมากจริงๆ กำลังจะขึ้นชั้นสองแล้ว คนทั้งหมู่บ้านเกือบ100ชีวิต ไม่มีอาหารและน้ำ อดข้าวมาจะเกือบสามวันเต็มแล้วค่ะ อินเทอร์เนตใช้งานไม่ได้ ต้องโทรเบอร์อย่างเดียว ตอนนี้แบตมือถือกำลังจะหมดกันแล้วด้วยค่ะ คนในหมู่บ้านต้องการอาหารและน้ำค่ะ ตอนนี้ยังไม่มีใครเข้าไปช่วยเหลือเลย รบกวนด้วยจริงๆค่ะ
พิกัด:https://maps.app.goo.gl/2BHGy3p3DHmtLoAq8?g_st=ipc"
411,"ขอความช่วยเหลือ ต้องการอพยพด่วนค่ะ
น้องสาวยังติดอบู่ในบ้าน 

❗️โซนที่อยู่ : โซนแยกคลองแห
ชื่อ: โม
คนในบ้าน: มี 3 คน (เด็ก 1 ผู้ใหญ่ 2)
ระดับน้ำ: ระดับเอว และกำลังสูงขึ้นเรื่อยๆ
ที่อย่: 18/29 (ณดาแกรนด์วิวว์หนองนายขุ้ย ) ม.6
จุดสังเกต : หมู่บ้านชั้นเดียว
⛔️ต้องการ: อพยพ 

🚨ติดต่อ 066104**** (อยู่ในบ้าน)/ โมผู้แจ้ง"
412,"ขอความช่วยเหลือ หาดใหญ่ มีผู้ป่วยติดเตรียงช่วยเหลือตัวเองไม่ได้ครับ มีผู้ติดอยู่ 2 คนรวมผู้ป่วยติดเตรียงครับ ตอนนี้น้ำถึงเตรียงผู้ป่วยแล้วครับ  (ริมคลอง ตรงข้ามโรงเรียน อุดม) บ้านสีเขียว 2 ชั้น หลัง แรก 
78/7 ซ.จันทร์สุวรรณ์วงศ์
ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
โทร 089466****"
413,"รบกวนขอผ้าห่ม/เครื่องนอน/เสื้อผ้า
📍พิกัด โรงเรียน ญรส. 📍
เนื่องจากอพยพมา แต่ขาดแคลนผ้าห่ม ตอนนี้หนาวมากค่ะ"
414,"🚨‼️ด่วนต้องการอพยพด่วน‼️🚨
บ้านคลองวาด1ข้างๆซอย9 บ้านเลขที่215/1ตำบลท่าช้าง  อำเภอ บางกล่ำ จังหวัดสงขลา หนักมาก นํ้าขึ้นเรื่อยๆ
ตอนนี้ที่บ้านมี10กว่าชีวิต คนแก่ เด็ก และ คน มีโรคประจำตัว ต้องการ  การช่วยเหลือ
น้ำขึ้นเรื่อยๆครับ ต้องการเรือเข้าช่วยเหลือ 
#ช่วยด้วย👋"
415,"📌#ขอความช่วยเหลือ ต้องการอพยพ
1. วันที่ 25 พ.ย. 68 
2. อพยพคน ผู้หญิง 3 คน ผู้ชาย 2 คน 
(เด็ก 1 คน/ ผู้สูงอายุ 2 คน ที่ป่วยมะเร็งอยู่ระหว่างคีโม และผู้ป่วยเบาหวาน เดินลำบาก)
3. จำนวนคนที่ติดน้ำ 5 คน
4. บ้านสองชั้น น้ำกำลังจะถึงชั้นสอง
5. บ้านเลขที่ 199 ซ.13 ถ.รัตนอุทิศ อ.หาดใหญ่ จ.สงขลา (ติดกับมณีเนตรคลินิกการแพทย์แผนไทย)
6. ศิริพร มณี 094-593**** ,098-205**** 

หมายเหตุ ภายในซ.13 ยังมีอีกหลายครัวเรือนที่ต้องการความช่วยเหลือด้วยเช่นกัน รบกวนช่วยแชร์ต่อและส่งทีมมาช่วยครอบครัวและญาติด้วยนะคะ"
416,"พิกัด 
6.998714,100.472639
ขอความช่วยเหลือหน่อยครับ ลักษณะบ้านเป็น 1 ชั้นครึ่งแล้วระดับน้ำขึ้นถึงชั้น 2 แล้ว ออกมาไม่ได้ ต้องมุดน้ำออกอย่างเดียว 

ศรีภูวนารถ ซอย 3 
เบอร์ติดต่อคนติด 081828****,088993****
รบกวนช่วยหน่อยนะครับ 😞"
417,"📍 ต้องการความช่วยเหลือด่วนอพยพออกด่วนค่ะ 
⚡️⚡️⚡️ตอนนี้ระดับน้ำจะถึงหลังคาแล้วค่ะ🙏🙏
ที่อยู่ 📌ซอยนานาชาติเก่า ข้างโลตัสหาดใหญ่ใน เพชรเกษม38ซอย8 บ้านเลขที่ 143/5 อยู่สุดซอยค่ะตอนนี้อยู่บนหลังคามีเด็กอ่อน ผู้สูงอายุ รวมกว่า 30 คน"
418,📍📍ขอความช่วยเหลือ มีน้องชาย หลานและพนักงานบริษัทเรดาร์เทรดดิ้ง แถว Big C Extra อยู่ซอยตรงข้ามร้านลุงเจิมอยู่สุดซอย ตอนนี้ระดับน้ำขึ้นสูงขึ้นเรื่อยๆ วอนเข้าช่วยเหลือหน่อยนะคะ🙏🙏🙏
419,"กรอกในระบบไปเรียบร้อยค่ะ แต่เหมือนจะมีคนเข้าใช้งานเยอะหน้าเว็บเริ่มโหลดช้าแล้ว
ยังไงฝากเข้าช่วยเหลือ บ้านเลขที่ 93 ซ.เพชรมาลัย 3 ถ.อนุสรณ์อาจารย์ทอง ต.หาดใหญ่ อ.หาดใหญ่
อยู่ที่ชั้น 2 ของบ้านน่าจะเกือบ 20 ชีวิต มีคนแก่และเด็ก ตอนนี้ระดับน้ำในซอยราว 2 เมตร กลัวว่าถ้าน้ำสูงขึ้นเรื่อยๆต้องขึ้นหลังคาอาจจะรับน้ำหนักไม่ไหว
ติดต่อผู้ประสบภัย 092-455-**** รุจน์ แบตอาจจะหมดเร็วๆนี้ค่ะ"
420,ตอนนี้แบตหมดแลเวค่ะ
421,"เวลา 6.46 น 
สาขาหาดใหญ่ใน
นางสาวชัชชญา อภิรดาภัทร์ เพียว
นางสาวกิตติยา ศิริรัตนอรุณ มด
บ้านเลขที่11 ซอย5ภาสว่าง ถนนภาสว่าง
ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
ใกล้คอนโดหาดใหญ่ซิตี้รีสอร์ท
น้ำเพิ่มขึ้นเกินที่พักบันได กำลังจะขึ้นชั้นสอง
ต้องการอพยพ ทั้งหมด5คน
-เด็ก2
-ผู้ใหญ่2
-คนชรา1
ปัจจุบันอยู่ชั้น 2 ต้องการอพยพด่วน
เพียว 097-350****"
422,"ขอความช่วยเหลือครับ 
ฝากหน่วยงานภาครัฐหรืออาสาในพื้นที่ช่วย เข้าไปดูตามที่ปักหมุดให้ด้วยครับ มีอาผู้หญิง 2 คน และคุณอาม่าอายุ 90 ติดเตียง 1คน  ขาดน้ำ,ขาดอาหาร ตอนนี้ติดต่อไม่ได้เลยครับ 🙏🙏 ติดต่อ 084691**** คุณหยู
พิกัด https://maps.app.goo.gl/LiQjSZbvha3psZr48?g_st=ipc"
423,เข้าช่วยซอย19รัตนอุทิศหาดใหญ่เขต8หน่อยนะคับแม่กับน้องผมติดอยู่3คนคุณแม่ท่องอยู่ด้วยคับเข้าไปจะเห็นผ้าแดงผูกอยู่คับบ้านเลขที่209คับติดต่อมา062062****เบอร์คุณแม่080516****คับช่วยแม่กับน้องผมด้วยนะคับขอบคุณคับ😢🙏
424,"*ตามหาญาติ ขาดการติดต่อ*
นายธัญญา สังขนิตย์ อายุ 63ปี
และภรรยา ติดอยู่ที่บ้าน เลขที่
50 ม.2 เพชรเกษม 38 ซอย 5 ต.ควนลัง
อ.หาดใหญ่
ปากซอยเป็นโรงเรียนนานาชาติเก่า อยู่เลยหมู่บ้านลัดดา

ญาติที่อยู่ทางปากพนัง ติดต่อไม่ได้ โทรศัพท์ติดต่อไม่ได้ วอนขอให้เจ้าหน้าที่ หรือเพื่อนบ้าน ช่วยค้นหา แจ้งกลับมาที่เบอร์โทร
087 628 ****
คุณชมพู่ สังขนิตย์"
425,"🚨 ข้อความช่วยเหบือเร่งด่วน
- ชื่อ คุณสาธิต อุไรรัตน์  เบอร์โทร
- ต้องการอพยพ เร่งด่วน 
- จำนวนคน 6 คน (ผู้สูงอายุ 2 ผู้ป่วย 1)
- เบอร์โทร 086-965-****
- ที่อยู่บ้านเลขที่ 36 ซ.19 คลองเตย ต.คอหงส์ อ.หาดใหญ่ จ. สงขลา
- พิกัด GPS
36 Soi 19 Khlongtoey"
426,"ขอความช่วยเหลือแทนน้องชายค่ะ บ้านเลขที่260/6 ถ.นิพัทธ์สงเคราะห์2 ซ.อยู่เจริญ ต.หาดใหญ่ อ. หาดใหญ่ ในบ้านมีกัน5คน ผู้ใหญ่4คนแก่1 น้ำขึ้นชั้น2เรียบร้อยแล้วค่ะ บ้านไม่มีหลังคาให้ขึ้น มีหน่วยงานแจ้งว่าโซน￼นั้นจะพาอพยพตั้งแต่24พยเมื่อวานตอนเย็นจนถึงตอนนี้ยังไม่มีใครเข้าไปเลยค่ะ

https://maps.app.goo.gl/5NGgfQNS9c6dwikx6?g_st=il

เบอร์ติดต่อ
094753****
061692**** 
099316****"
427,ขอความช่วยเหลือต้องการอพยพ หลังอำเภอหาดใหญ่  บ้านเลขที่ 20/3 ซ.สันติราฎร์ ติดกับสันติราษฎร์แมนชั่น มีคนติดอยูู่  7คน เด็กเล็ก 2 คน ผู้ใหญ่ 5คน บ้าน2ชั้น น้ำใกล้ถึงชั้น2 แล้วค่ะ ติดต่อไม่ได้แล้ว (เป็นพี่สาวอยู่พัทลุง )เป็นห่วงหลานเล็กๆมาก
428,ผู้ใหญ่ เด็กรวมตัวกัน30กว่าคน บ้านอยู่ติดกับคลอง ร.1 เป็นบ้านชั้นเดียว ตอนนี้ติดต่อไม่ได้แล้วค่ะ
429,"ขอความช่วยเหลือด้วยคับพอดีมีผู้หญิงอยู่บ้านคนเดียว
97/9 ซอย3 กัลยาเทพ"
430,"ขอความช่วยเหลือ ต้องการอพยพด่วน มีเด็กและผู้สูงอายุ น้ำกำลังจะขึ้นชั้น 2 ‼️
บ้านเลขที่ 71/405 สะพานดำ ซ.12/3 มัสยิดสำราญสุข อำเภอหาดใหญ่ จังหวัดสงขลา
ในบ้านหลังนี้มี 5 คน คนชรา 1 คน ผู้ใหญ่ 2 คน เด็ก 2 คน
ตอนนี้ระดับน้ำท่วมชั้น 2ต้องการอพยพ

เบอร์ติดต่อ
081-277-****
089-979-**** สารีปะห"
431,"ขอความช่วยเหลืออพยพค่ะ🆘🆘🆘

ตอนนี้น้ำจะท่วมเข้าชั้น 2 แล้วค่ะ
มีผู้ใหญ่ 2 เด็ก 1
ติดต่อ 089-370-****
พิกัด บ้านเลขที่ 1 ซ.ดีแลนด์2 ถนนพลพิชัย 

062505**** (ลูกสาว)"
432,"🚨ขอความช่วยเหลือด่วนค่ะ มีคนติดในบ้าน มีผู้ใหญ่ 2-3 คน มีเด็ก 3 คนน้ำท่วมมิดชั้น 1 ไม่สามารถออกมาได้ ว่ายน้ำไม่เป็น ตอนนี้อยู่ชั้น2 แบตโทรศัพท์เหลือน้อย

325/6 ถ.ทุ่งเสา 2 ซ.2/2 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา 90110

โทร 082829**** (อรสา สุวรรณสิงห์)"
433,"##น้ำท่วมอดข้าวอดน้ำมา 2 วันแล้วค่ะ ## ต้องการความช่วยเหลือด่วน##
##พิกัดบ้านค่ะ (6.9930559, 100.4771020)
245/1 ทุ่งเสา 2 ค่ะ สี่แยกไฟแดง 
092-646**** ในซอยตัน มีประมาณ 10 หลังคาเรือนเป็นบ้านชั้นเดียว##

## ตอนนี้แบตน้องเขาหมดแล้วค่ะ
ติดต่อไม่ได้แล้วค่ะ##

##ขอความกรุณาช่วยเหลือด่วนมากๆค่ะ#

ขอบพระคุณมากๆค่ะ"
434,"น้องแจง 088782****

ที่บ้านมี คน 2 แมว 2
คนแก่หนึ่ง
น้องสาวหนึ่ง
น้ำขึ้นชั้นสอง

📍หมู่บ้านฉัตรทองคลองหวะ (หลังโฮมโปร)
32 ซ.หมู่บ้านฉัตรทองคลองหวะ

https://maps.app.goo.gl/isHjz9gSV9qVTJDz5?g_st=ac"
435,บางคนเขาอาจจะไม่มีสัญญาณหรือแบตหมดไปแล้วนะคะ เอาใจช่วยนะคะ ขอให้ปลอดภัยค่ะ
436,"🆘 ขอความช่วยเหลือค่ะ ⚠️ 
101 ซ. ท่าเคียน 2 ต.ควนลัง อ.หาดใหญ่ 
ติดอยู่ในบ้าน 3คน ตอนนี้น้ำถึงชั้น2แล้ว ไม่มีอาหาร ยังไม่มีหน่วยงานไหนเข้าช่วยเหลือค่ะ
065-048**** โอม
081-738**** บ่าว"
437,"ต้องการความช่วยเหลือ เลขที่ 138 ซอยรัตนอุทิศ 18 น้ำกำลังขึ้นชั้น 2 มี สามคน ผู้หญิง 1 ผู้สูงอายุ 2 ต้องการอพยพ 
แผนที่ https://maps.app.goo.gl/MRqFyTuxmYvfgpTS8?g_st=ipc"
438,"ขอความช่วยเหลือด้วยค่ะ!!!!!!!!
#ชุมชนสะพานดำคลองแห
#ที่สะพานดำ ซอย10 คึกฤทธิ์ น้ำขึ้นถึงชั้น2แล้วค่ะ 
มีเด็กกับคนท้องอยูด้วยค่ะ #เด็กเล็ก #คนท้อง
ขอความกรุณาด้วยนะคะ #ติดอยู่3คืนแล้วค่ะ
098019****
#ขอความช่วยเหลือด่วนค่ะ #น้ำท่วมปี68 #ช่วยด่วน"
439,"ขอความช่วยเหลือค่ะ
ช่างโบ 099-389-**** ติดอยู่ 13 คน
ขาดข้าว/ขาดน้ำ แถววัดนารองรังนก
97/1 หมู่ 1 ถ.ท่าอวน ต.แม่ทอม
อ.บางกล่ำ จ.สงขลา"
