id,text
162,"🚨ต้องการอพยพออกจากพื้นที่ด่วนค่ะ 🚨

📍พิกัด: Too sleep residence ซอย 7 และ 10 คลองเตย ต.คอหงส์ อ.หาดใหญ่ (ซอยหลัง Big C Extra) มีผู้สูงอายุติดอยู่บนหลังคา 20 คน และอีกประมาณ 30 กว่าชีวิต ตอนนี้ในซอยน้ำกำลังจะท่วมขึ้นชั้นสองแล้วค่ะ ขาดแคลนน้ำอาหาร

📍พิกัด: S.K. Condo 16 จิระคร ซอย 1 ต.หาดใหญ่ อ.หาดใหญ่ (หน้ารร.ญว) ไม่มีน้ำไม่มีไฟ อาหารขาดแคลน ต้องการอพยพด่วน ติดต่อไม่ได้มา2วันแล้วค่ะ

📍พิกัด: Rin guest house 1/11 ถ.ศุภารรังสรรค์ ซ.ประชารักษ์ ต.หาดใหญ่ อ.หาดใหญ่ (ใกล้วัดถาวรแสงศรี) ตอนนี้ระดับน้ำถึงชั้นสองแล้วค่ะ ไม่มีไฟฟ้าไม่มีน้ำ ขาดแคลนอาหาร มีคนในบ้านทั้งหมด4คน มีคนเจ็บในบ้านด้วยค่ะ

📍พิกัด: บ้านเลขที่ 30 ในซอยโรงแรมพาราไดซ์ แอนด์ รีสอร์ท 99 ถ.ราษฎร์อุทิศ ซ.เลื่อนอนุสรณ์ ต.หาดใหญ่ อ.หาดใหญ่ (เขตแปด) ตอนนี้น้ำท่วมถึงชั้นสองแล้ว บ้านมีสองชั้นกำลังจะจมทั้งหลังแล้ว ไม่มีหน่วยช่วยเหลือมาในซอยนี้เลยค่ะ ไม่มีน้ำไม่มีไฟ ติดต่อไม่ได้มา3วันแล้วค่ะ ติดอยู่ในบ้าน4คนค่ะ

เบอร์ติดต่อ: 086448**** (หลิง)
เบอร์ติดต่อ: 093609**** (อัน)

รบกวนขอความช่วยเหลือด้วยค่ะ🙏🏻🆘"
163,"🚨 #ขอความช่วยเหลือ 🚨ต้องการอพยพค่ะ

คนแก่(ป่วยโรคสโตรก) 1 คน เด็ก 1 คน ผู้ใหญ่ 2  คน 

บ้านเลขที่ 15 ซ.20 ถ.โชคสมาน5 ติดต่อล่าสุดเมื่อวานน้ำกำลังจะขึ้นชั้น2 เช้านี้ติดต่อไม่ได้แล้ว
085852****"
164,ฝากช่วยเหลือด้วยมี4คนติดอยู่
165,ขอบคุณพรรคส้มคะ 🧡🧡
166,"🚨ขอความช่วยเหลืออพยพ ด่วนน

🚨โซนถนนพลพิชัย สุทธิสมิทธิ์ วัดปรักกริมสระน้ำ ยังไม่ได้รับการช่วยเหลือ

⚠️มีผู้ใหญ่และเด็กประมาณ10 คน 
ทุกคนย้ายมาอยู่รวมกันที่นี่

🆘ตอนนี้น้ำท่วมขึ้นชั้น2 แล้วค่ะ 

📍93 ถนนชื่นแก้วอุทิศสมิทธิ์พัฒนา แถววัดปรักกริมสระน้ำ บ้านติดกับศูนย์อนามัย
📍พิกัด https://maps.app.goo.gl/tW6QsCxAMycBRsmb6?g_st=ipc

☎️ 089465****  แม่เปิ้ล ผู้ประสพภัย
      083947****  น้องมุก 
      095662****  ผู้แจ้ง"
167,"🔴ต้องการความช่วยเหลือ🔴
#ช่วยพาเด็กเล็กออกมาหน่อยคร่า 🙏🥺
#มีเด็กเล็ก1คน #สูงอายุ1คน #ผู้ใหญ่2คน
วันนี้น้ำขึ้นสูงถึงชั้น2 น้ำขึ้นเรื่อยๆ 
แบตหมด อาหารหมด

""ร้านสักหาดใหญ่ เส้นนวลแก้ว"" 
(ตรงข้ามสนามฟุตบอลBLACKBLOCK)
120 ถ.คลองเตย-คลองเปล ซ.4 ต.คอหงส์

#ขอความช่วยเหลือ #น้ำท่วมหาดใหญ่68 
#ต้องการอพยพออกจากพื้นที่

https://maps.app.goo.gl/uQxevhCFdiXg6w458"
168,"ขอความช่วยเหลือหน่อยค่ะ มีนักศึกษา2คน ติดอยู่เขต8 ถ.รัตนอุทิศ หอ14เรสซีเด้นท์ ต้องการอพยพ ออกจากพื้นที่ด่วน ติดอยู่ในหอ 5 วันแล้วค่ะ ไม่ได้กินอะไรมา 3 วันแล้ว ติดต่อมาที่เบอร์ 081036**** (พ่อ)
062994**** (แม่) *โทรศัพท์น้องไม่มีแบตค่ะ
#น้ำท่วมหาดใหญ่ #น้ำท่วมภาคใต้"
169,"🆘🆘ขอความช่วยเหลือด่วนค่ะ 🆘🆘
มีผู้สูงอายุ ติดต่อไม่ได้ และมีนัดฟอกไตพรุ่งนี้ค่ะ‼️‼️

1.  ชื่อ: อรรถสิทธิ์,พรทิพา
2.  เบอร์โทรศัพท์ผู้ประสบภัย : 091-847-**** (ไม่สามารถติดต่อได้) #แบตหมด
3.เบอร์โทรศัพท์ผู้แจ้ง : 083-452-****
4.จำนวนผู้ประสบภัย,อายุ : ผู้สูงอายุ อายุ 68 ปี (โรคหัวใจและหอบ) และ 64 ปี (โรคไต มีฟอกไตอีกครั้งวันพุธที่ 26/11/68)
5.ความต้องการ : ขนย้ายคนด่วน
6.พิกัดที่ติดอยู่หรือจุดสังเกต: บ้านเลขที่ 11 ซอยดวงจันทร์ 2 เข้าทางโรงแรมโกลดเด้นคราวน์ ปากซอยเป็นร้านนวดชื่อ At Rest และหอพักรายวัน เข้าซอยมาอยู่ทางขวามือ
7.พิกัด gps : https://maps.app.goo.gl/me9RaDhSCXJmRcXt6?g_st=il"
170,"หมุดที่ได้รับแจ้งมา
https://www.facebook.com/share/p/1AFetFCLR4/"
171,"📍📍ขอความช่วยเหลือด่วนครับ📍📍📍พิกัด PLแมนชั่น ใกล้กับ มหาลัยหาดใหญ่
#น้ำท่วมหาดใหญ่68
ไม่คิดว่าชีวิตต้องมาเจออะไรแบบนี้ 🥹😭😭
เป็นการอพยพที่เสี่ยงตายมาก หดหู่สุดๆ
50 กว่าชีวิตงัดแล้วก็ปีนเข้าแมนชั่นโดยที่ไม่ได้รับอนุญาตกันเลย คือมันต้องทำเพื่อหนีน้ำท่วมเอาชีวิตให้รอดกันก่อน
ตอนนี้เรายังไม่ปลอดภัยกันเลย จะมีหน่วยงานไหนจะเข้ามาช่วยเราได้บ้างก็ไม่รู้
 5 วันแล้ว 😭😭😭 #ความช่วยเหลือ หน่อยเถอะค่ะ บางคนก็ไข้ มีทั้งเด็กเล็ก คนชรา จะไม่ไหวกันแล้ว🥹😭😭😭
095-014**** / 063-579****"
172,ฝ่ายค้าน ทำงานดีกว่ารัฐบาลอีก
173,ส่งกำลังใจให้ชาว สงขลานะคะ และได้ส่งกำลังเงินไปร่วมด้วย ขอบคุณ พรรคประชาชน ที่เข้าไปช่วยชาวสงขลาด้วยค่ะ 🍊🍊🍊🍊🍊🧡🧡🧡🧡🧡
174,"⚠️ ขอความช่วยเหลือค่ะ ติดต่อน้องชายไม่ได้4วันแล้วค่ะ ( อาบีดิง แยนะ )
📌บ้านเลขที่ 25/1ถนนสันติราษฏร์ ซอย 1
ตำบลหาดใหญ่ อำเภอหาดใหญ่ จังหวัดสงขลา 
⚠️ ติดต่อก่อนหน้านี้เมื่อ3วันแล้วไม่รู้ได้อพยพไปจากซอยนี้ไปหรือยังค่ะ 
ผู้แจ้ง 080-711****
#น้ําท่วมภาคใต้ #น้ำท่วมหาดใหญ่ #น้ำท่วมหาดใหญ่2568 #กันจอมพลัง

https://www.facebook.com/share/p/177rjScRhN/?mibextid=wwXIfr"
175,ขอบคุณพรรคประชาชนค่ะ
176,ลงข้อมูลไว้แล้วแต่ขออนุญาตแปะด้วยครับ อาหารและน้ำหมดแล้ว
177,"📍📍📍ขอความช่วยเหลือจากทุกหน่วยงานด้วยค่ะ น้ำกำลังจะขึ้นชั้น2 ในบ้านอยู่กัน 5คน มีผู้สูงอายุด้วยค่ะ
📌บ้านเลขที่42 ซอย18 ถ.รัตนอุทิศ ตำบลหาดใหญ่ อำเภอหาดใหญ่

เบอร์ติดต่อ081-390-**** 
                 083-656****
ถ้าติดต่อไม่ได้ตะโกนเรียกได้เลยค่ะ"
178,"📍ขอความช่วยเหลือด้วยค่ะ
ตอนนี้สถานการณ์ท่วมมิดชั้น1 น้ำกำลังขึ้นไปชั้น2แล้วค่ะ อาม่า(90+ปี) ลุง(60+ปี)ป้า(~50ปี)น้องชาย(17ปี) ติดอยู่ที่ชั้นลอยภายในบ้าน หน้าต่างของชั้นลอยอยู่ภายในบ้าน ไม่มีหน้าต่างมองออกข้างนอกเลย และน้ำมิดประตูบ้านไป เหมือนบ้านปิดตายเลยค่ะ ออกไปออกความช่วยเหลือไม่ได้เลย 
น้องชายแจ้งว่าสัญญาณอ่อนมากเลยค่ะ
จุดสังเกต: มีบ้านไม้ 2 หลังติดกัน บ้านไม้สีขาว (ซอยเดียวกับร้านIntercorner)ชั้นครึ่ง ตอนนี้น้ำ 2 ขั้นบันไดแล้วค่ะ 
ที่อยู่: 57 ทิพรัตน์ หาดใหญ่ (เยื้องร้านIntercorner กิมหยง)
Map: 
https://maps.app.goo.gl/vAHoeemAhHtdcNsAA?g_st=ipc
⛔️ต้องการย้ายออกค่ะ ⛔️
เบอร์ติดต่อ
082-449**** (ผู้แจ้ง)
065331****  (ผู้ประสบภัย)
062662****  (ผู้ประสบภัย)"
179,"สวัสดีครับ
ต้องการให้เข้าไปช่วยเหลือ1ครอบครัว
ที่บ้านมีคนแก่2คน กับผู้ใหญ่1คนและเด็กอีก1คน🙏🏻

บ้านเลขที่ 59/12 ม.1 ถนนท่าไทร-บางหยี ต.คลองแห อ.หาดใหญ่ จ.สงขลา 90110
081734**** เบอร์โทร

พิกัด
7°02'15.2""N 100°27'11.6""E"
180,ดีครับ ช่วยอะไรได้ช่วยกันไปก่อน รอรัฐบวยไม่ไหวครับ มันแย่จริงๆ
181,"ขอความช่วยเหลือ🙏🏻🙏🏻🙏🏻
มีผู้ป่วยติดเตียงให้ออกซิเจนกลายเป็นเคสสีดำ 🖤
จากการตัดไฟฟ้า ตั้งแต่ตอนเย็น บริเวณริมคลอง ร.5 

ตอนนี้ น้ำในบ้านระดับอก ไม่สามารถเคลื่อนย้ายผู้เสียชีวิตออกมาได้ และระดับน้ำสูงขึ้นเรื่อยๆเกือบท่วมร่าง

ไม่สามารถติดต่อหน่วยงานไหนเพื่อเข้ารับร่างได้เลย 
ใครผ่านมาเห็น หรือสามารถประสานงานกับหน่วยงานที่เกี่ยวข้องได้ รบกวนขอความช่วยเหลือด้วยนะคะ

60 ซ.ประชาสันติ ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา

https://maps.app.goo.gl/kudsoUz4t1iBMpzF8?g_st=ipc

086-684-****  
084-060-****"
182,"สวัสดีค่ะ ต้องการขอความช่วยเหลือค่ะ 📍📍

7.0047740, 100.4573908
พิกัด เขต 8 ซอย 17/3 ราษฎร์อุทิศ หลัง
โรงเรียนพลวิทยา
ที่บ้านมีแต่ผู้หญิง 1 คน เด็ก 2 คนและผู้สูงอายุ 2 คน ครับน้ำท่วมชั้น2 ไม่มีที่อยู่ อาหาร น้ำ หมด
081896****
081963****
081898****
095547****
แบตน่าจะหมดหรือไม่มีสัญญานครับ
ติดต่อไม่ได้3วัน      
ติดต่อ จิรเวชณ์ มีวาสนา 085-894-****

https://maps.app.goo.gl/XEx8YjdUQR8yS5zL6?g_st=ipc"
183,"🚨🚨ขอความช่วยเหลือครับ🚨🚨
มีเด็กและผู้สูงอายุ ที่มีโรคประจำตัวร้ายแรง❗️
จำนวนที่อยู่ประมาณ 15-20 คน
อยู่ในอาคารชุมสายโทรศัพท์เคลื่อนที่จังหวัดสงขลา หัวรั้ว ตรงข้ามซอย 7 คลองเตย
❌ ไม่มีน้ำและอาหาร
📍 พิกัด: https://maps.app.goo.gl/KfV3TgUW2dMtJVeh7?g_st=ipc
เบอร์ติดต่อ:
086293****
081766****
064562****
064659****"
184,"🆘 ขอความช่วยเหลือค่ะ ลุงข้างบ้านจมน้ำเสียชีวิต บ้านเลขที่ 34 ซอย 14 ถ.นิพัทธิ์สงเคราะห์1 หาดใหญ่ ซอยอยู่เลยโรงพยาบาลศิครินทร์ไป ซอยอยู่ขวามือ รบกวนเข้าไปช่วยด้วยค่ะ ขอบคุณค่ะ 🙏🏻
https://maps.app.goo.gl/wRzJW18NA9YDqxsN9?g_st=ipc"
185,"ขออนุญาตใช้พื้นที่กระจายข่าวช่วยเพื่อนค่ะ
#น้ำท่วมหาดใหญ่
อัพเดท 25/11/2568 11.00 น.

173  ถ.คลองเตย-คลองเปล ซ.4
ต.คอหงส์  อ.หาดใหญ่  จ.สงขลา  
โทร.062-206-**** 
085-503-**** (อาร์มี่)

   เพื่อนเราติดอยู่น่าจะชั้น 3 ค่ะ ตอนนี้น้ำกำลังขึ้นมาที่ชั้น 2 ของบ้าน (น้ำมีแนวโน้วว่าจะเพิ่มขึ้นเรื่อย ๆ) ในบ้านมีคนเจ็บ เด็ก และแมว เสบียงเหลือค่อนข้างน้อย เน็ตช้า ไฟฟ้าดับ แบตโทรศัพท์ก็จะหมดค่ะ การติดต่อสื่อสารค่อนข้างยาก 
     เพื่อนแจ้งว่าชาวบ้านละแวกนั้นน่าจะเกือบทั้งหมด ที่ยังไม่ได้อพยพออกจากพื้นที่น้ำท่วมค่ะ 
    ตอนนี้ยังไม่มีหน่วยงานไหนเข้ามาให้ความช่วยเหลือเลยค่ะ ฝากเพื่อน ๆ พี่ ๆ น้อง ๆ ช่วยแชร์ ให้ผู้มีจิตอาสาและหน่วยงานที่เกี่ยวข้องเข้ามาช่วยเหลือทีนะคะ"
186,"🆘🆘#ขอความช่วยเหลือด้วยค่ะ 🙏🙏
📍พิกัด หลังบิ๊กซีเอ็กตร้า ซ.โชคดี 
ต.คอหงส์ อ.หาดใหญ่ จ.สงขลา 
ตอนนี้หลบอยู่บนฝ้าเพดานบ้าน
มีเด็กเล็ก 3 คน ผู้ใหญ่ 4 คน
ขอความช่วยเหลือหรืออาหารด่วนค่ะ
ตอนนี้ยังไม่มีใครเข้ามาช่วยค่ะ 
ติดต่อ 091-169**** ผู้ประสบภัย
ติดต่อ 086-293**** ผู้แจ้ง"
187,"เป็นรัฐบาลสมัยหน้า
ทำให้ดีและเต็มที่นะครับ
ประชาชนรอสนับสนุนอยู่
อย่าให้เสียชื่อคนทำงาน😎"
188,พรรคประชาชนทำงานเพื่อประชาชนคนไทยจริงๆๆ
189,"🆘 ต้องการอพยพคนค่ะ 🆘
 
❗️ที่อยู่: 9 ถ.นิพัทธ์สงเคราะห์ 1  ซอย 18 อ.หาดใหญ่ 

พิกัด: https://maps.app.goo.gl/7r5oG1WZF6KdFy3K6?g_st=ipc

คุณเขมญดา (ผู้ประสบภัย)

คนในบ้าน: มียายอายุ 80 กว่าปี 1 ท่าน และผู้สูงอายุวัย 60 กว่า 2 ท่าน ตอนนี้อาศัยอยู่บนชั้น 2

ระดับน้ำ: สูงเทียบชั้น 2 แล้วค่ะ

บ้านหลังสีขาวข้างซ้ายมีเหล็กดัด ติดกับพันธมิตรแอร์ (สีเหลือง)

⛔️ ต้องการอพยพออกจากพื้นที่โดยด่วน แบตมือถือหมด ติดต่อไม่ได้แล้วค่ะ

ติดต่อ: 093419**** (ลูกชาย) /"
190,"สวัสดีค่ะ ขอความช่วยเหลือต้องการอพยพ ในบ้านมีเด็กเล็ก 2 คน อายุไม่ถึง 1 ขวบ 1 คน 

พิกัด บ้านเลขที่ 91/3 ถนนถัดอุทิศ ตำบลหาดใหญ่ อำเภอหาดใหญ่ (ชุมชนป้อม 6) บ้านหลังสีเขียว 2 ชั้น 
https://maps.app.goo.gl/B2SdaMmTb1stu4os8?g_st=ipc

ชื่อผู้ติดต่อ มณิการ์ เนตรสว่าง (แบตหมด) เบอร์โทรผู้ประสาน 097075**** (ธีรนาฎ มีนุ่น)"
191,"📍ขอความช่วยเหลืออพยพด่วน📍
มีเพื่อนติดอยู่บ้านสองชั้น น้ำกำลังจะขึ้นถึงชั้นสองแล้ว
📍พิกัด : 282 ถนนองค์การบริหารส่วนจังหวัดสงขลา ตำบลบ้านพรุ อำเภอหาดใหญ่ จ.สงขลา ( บ้าน2 ชั้นตรงหัวโค้ง เลยวัดบางศาลา)
📍จำนวน : 17 คน 
📎 นัท 091846**** ผู้ประสบภัย"
192,"🆘 ขอความช่วยเหลือด่วน ‼️
⚠️ต้องการอพยพ‼️

บ้านเลขที่ 18 ถนนนิพัทธ์สงเคราะห์5 ซอยสุรัตน์การเคหะ1 ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา

น้ำขึ้นชั้น 2
*โซนหลังแบงค์ชาติ

ติดต่อคนแจ้ง
084-854**** (หมี)
090-217**** (โรจน์)

มีผู้ใหญ่ 4 คน 
เด็ก3ขวบ 1 คน"
193,"ขออนุญาตรบกวนค่ะ พอดีมี helicopter บินผ่าน แต่ แถว ราฏอุทิศ ซอย 18 แต่ไม่ได้มีเสบียงมาที่บ้านเลยค่ะ  แนบ รายละเอียดมาให้ ของ คุณตา คุณแม่ poppy คุณแม่รออยู่ดาดฟ้าอย่างมีความหวังค่ะ 

จำนวนผู้ประสบภัย,อายุ : 2 ผู้สูงอายุ 85 กับ คุณแม่ 74 
 

5.ความต้องการ : อาหาร น้ำ 

6.พิกัดที่ติดอยู่หรือจุดสังเกต: บ้านสีส้ม ข้าง ปั้ม ปตท ราษฎร์อุทิศ 18 

7.พิกัด gps (link Location)https://maps.app.goo.gl/Z6X3vaAUEyxiArJT9?g_st=ipc"
194,"🚨ขอความช่วยเหลือหน่อยค่ะ🚨

มีคนติดอยู่ประมาณ 20-30 คน
ที่ บ้านปูนใสใบพลู เลขที่ 7/11 ซอย ทองดี 3 ถนน จิระนคร ตำบลหาดใหญ่
ตำบลหาดใหญ่, อำเภอหาดใหญ่, จังหวัดสงขลา, 90110
🆘ต้องการอาหาร น้ำดื่มค่ะ🆘

อัสมา(มาม่า)
094-805-****
อัสนี (นีนี่)
099-483-****"
195,"ต้องการความช่วยเหลือด่วนน้องๆพักประมาณ 10 คนชั้น 1ชั้น2ท่วมแล้วเหลือชิ้นสุดท้ายไม่มีอาหารน้ำดื่มกินเป็นอาทิตย์แล้วตอนนี้ร่างกายอ่อนเพลียต้องการอพยพโดยด่วน
เอ็นเอสที่แมนชัน, 2/1, หมู่บ้าน บ.นิวสันไทย, ราษฎร์อุทิศ ซอย 4, ถนนราษถนนราษฎร์อุทิศ, ตำบล หาดใหญ่, อำเภอหาดใหญ่

เบอร์ติดต่อ 065002**** หรือ 064674****
ตอนนี้แบตหมดแล้วติดต่อไม่ได้เลย"
196,"#ช่วยหน่อยค่ะ ตอนนี้ติดต่อน้องไม่ได้เเล้วค่ะ อาหารก็ไม่มีค่ะ ล่าสุดเมื่อวานที่คุยคือน้ำถึงชั้น 2 แล้วค่ะ 

ปาณิสรา แก้วเชาค์
บ้านเลขที่9 ซ.6 ถ.บ้านกลางนา ต.หาดใหญ่ อ.หาดใหญ่  (อยู่หลังรร.พาณิชย์) (ซอย7เพชรเกษม) ตรงข้ามแม็กโครหาดใหญ่ที่กำลังสร้าง
ผู้ใหญ่ 5 คน เด็ก 3ขวบ 1 คน
เบอร์ติดต่อ
080585**** เบนซ์
083658**** พร
080870**** เบลว์

พิกัด https://maps.app.goo.gl/CoDY65EDG4UKskMN9?g_st=ipc"
197,มีเป็นคิวอาร์โค๊ดด้วยไหมคะ บางคนก็กดเข้าไม่เป็น  จากที่หนูเข้ากรอกข้อมูลให้ ถ้ามีคิวอาร์โค้ดให้สแกนแล้วเข้าหน้าเว็บได้เลย อาจจะช่วยให้ประชาชนเข้าใช้งานได้ง่ายขึ้นค่ะ
198,"พิกัด ตรงข้าวk&k ท่าเคียน
ตอนนี้ตืดต่อไม่ได้แล้วคะ 
น้ำขึ้นชัน2แล้วคะ อยู่กันหลายคน มีน่องแมวน้องหมาด้วยคะ"
199,"🆘 ถนนสุทธิสมิทธิ์, ซอย 19 ต้องการความช่วยเหลือด่วนค่ะ🆘
⚠️มีผู้ต้องการช่วยเหลือด่วนค่ะ เป็นหอบหือ ร่างกายไม่ไหวแล้ว และเด็กอ่อนค่ะ 1-2 เดือน  ⚠️
📍 บ้านเลขที่ 227ซอย 19 ถนนสุทธิสมิทธิ์, ตำบลหาดใหญ่ อำเภอหาดใหญ่
ซอยตรงข้าม มหาวิทยาลัยเทคโนโลยีข่างกลภาคใต้
🆘ครอบครัวพี่ชาย มี 3 คน พี่ชาย แฟน(อ้วนหนัก100โล) และเด็ก / หลายครอบครัวที่ติดอยู่ตรงนั้น (ผู้สูงอายุและเด็กทารก1-2 เดือนค่ะ 

📍เคลื่อนย้ายคนออกจากพื้นที่ น้ำท่วมสูง
บ้านหลายหลัง มีลูกกรงติดหน้าต่างเป็นบ้านเช่า มีหลายซอย มีหลายครอบครัวค่ะ ชั้นสองไม่สูงมากอยู่บนหลังคาค่ะ ถ้าติดลูกกรงน่าจะออกไม่ได้

เบอร์โทรพี่ชาย(กอล์ฟ) 098-726-****
เบอร์เพื่อนบ้าน 06-5449-**** (โทรติด)
092-360****

https://maps.app.goo.gl/fUjjKLq5FJ5UMLV49?g_st=ipc
(6.9949507, 100.4667403)

ความสัมพันธ์ น้องสาว(ครอบครัว) 064578****"
200,Rung Nanthawanรุ้ง
201,คนรุ่นใหม่ ใช้ IT AIให้เป็นเป็นประโยชน์
202,"ขอความช่วยเหลือค่ะ‼️

ตอนนี้อยู่ที่บันไดหนีไฟของคอนโดพลัส1 ต้องการอพยพไปยังศูนย์อพยพ

บ้านน้ำจะมิดหลังคาเลยลอคอกันออกมาค่ะ
คน15คน แมว15ตัว หมา1ตัวค่ะ 
สัญญาณขาดๆ หายๆค่ะ 
คนที่คอนโดพลัส100+ขาดอาหารและน้ำ บางส่วนต้องการอพยพค่ะ โปรดช่วยพวกเราด้วยนะคะ 
พยายามติดต่อแทบทุกหน่วยงานแล้วค่ะ
หากเข้าช่วยเหลือไม่ได้ ขอเป็นอาหารก่อนก็ได้นะคะ😭

ติดต่อ : 062429**** ต้น"
203,"💢ขอความช่วยเหลือต้องการอพยพ
คนประมาณ 30–40 คน หมู่บ้านสิริมณีโฮม ม.6
ตำบลแม่ทอม อำเภอบางกล่ำ 
จังหวัดสงขลา  
#ประสาน 090719****  เจ
✨📍แจกพิกัดเดินทางมาโครงการ #สิริมณีโฮม คลองแห-นารังนก
GPS: https://maps.app.goo.gl/pwnEVJHbVbxXrsxg8"
204,"🆘ต้องการอพยบขอความช่วยเหลือ🆘

❗️โซนที่อยู่: บ้านเลขที่ 397/14 ม.4 ซอย 6/1 รัฐบำรุง 
https://maps.app.goo.gl/rEgLGNzGz2UwoEho7?g_st=ipc

มีผู้หญิง 3 คนและแมว 3 ตัวต้องการอพยพ (มีผ้าสีเเดงผูกที่ชั้น2) 

ชื่อ: ไอซ์/นุ่น/เเนน
ระดับน้ำ: กำลังขึ้นชั้น 2 
⛔️ต้องการ: อพยพ!!!

ติดต่อ : เบอร์ผู้อพยพ   063242**** ไอซ์
062868**** นุ่น
098808**** แนน

เบอร์ผู้เเจ้ง
062-229-**** (เบอร์ญาติ)"
205,"🆘🆘 รบกวนขอความช่วยเหลือ 🆘🆘
บริเวณ บ้านคลองหวะ  ซอยไกลโศก ปากซอยมีโฮมโปรอยู่ค่ะ 
มีคุณยายอายุ 85 ปี ผู้ใหญ่ เด็กเล็ก 4 คน และยังมีชาวบ้านใกล้เคียงติดอยู่ค่ะ เอาน้ำเอาอาหารไปช่วยก่อนก็ได้ค่ะ ตอนนี้คนตรงนั้นไม่สามารถติดต่อได้แล้วค่ะ
เบอร์ลูกสาวใกล้เคียงที่สุด 
คุณกิ๊ฟ : 083-294-**** ค่ะ
ช่อแก้ว จุลนวล"
206,"🆘️🚨ขอความช่วยเหลือมีคนแก่และผู้ใหญ่ 7คน และมีโรคประจำตัว และหมา2ตัว
1. ชื่อ: ณา
2. เบอร์โทรศัพท์ผู้ประสบภัย : 084-362-****
3.เบอร์โทรศัพท์ผู้แจ้ง : 086328****
4.จำนวนผู้ประสบภัย,อายุ : 73, 70, 67,64 53 ปี
5.ความต้องการ : อพยพไปยังพื้นที่ปลอดภัย และอาหาร
6.พิกัดที่ติดอยู่หรือจุดสังเกต: 84 ถนน คลองเตย-คลองเปล ปากทางเข้าซอย 14 คลองเตย
ตอนนี้น้ำกำลังถึงชั้น2แล้วค่ะ 🙏🙏
7.พิกัด gps (link Location) : 
https://maps.app.goo.gl/4i5kXbt5AecMTYb18?g_st=ipc"
207,"มีผู้สูงอายุรวม6-7คนค่ะ ติดต่อใครไม่ได้
น้ำเข้ากำลังจะท่วมชั้น2ละค่ะ
พิกัด

https://maps.app.goo.gl/iEZyZUMoH3eYpieD6

38​ ถนนร่วมพัฒนา ต.​ คอหงส์ อ.หาดใหญ่ จ.สงขลา

เบอร์ติดต่อ 086-785-****
สำรอง  088-229-****"
208,"🛑ขอความช่วยเหลือ
ซ.6/2 ถ.รัถการ เส้นรพ.หาดใหญ่ มีคนแก่หลายคน เป็นโรคประจำตัว หัวใจ ความดัน และดวงตามองไม่ค่อยเห็น ตอนนี้ติดต่อไม่ได้4วันแล้วน้ำท่วมสูงมากคาดว่าน้ำถึงชั้น2แล้ว
พิกัด 7.021463,100.465524"
209,ขอความช่วยเหลือค่ะ
210,ดีมากๆ
211,"ด่วนที่สุด.  
ด่วนที่สุด
ทั้งหมดทำได้ภายใน 1-2 วัน
สวัสดีครับ ช่วยเอาไอเดียไปแนะรัฐบาลหน่อยครับว่าจะแก้ไขปัญหาสงขลาอย่างไร ด่วนที่สุด
1. กองทัพเรือมีเรือยางจำนวนมาก ระดมทั้งประเทศมาให้ได้มากที่สุด เร็วที่สุด
2. สั่งซื้อเรือและเครื่องยนต์ที่มีพร้อมจำหน่าย 500 -1,000 ลำ พร้อมรับสมัครผู้มีความชำนาญในการขับเรือ
3. แบ่งเขตรับผิดชอบแต่ละลำ โดยแต่ละลำมีคนพื้นที่นำทางด้วย 1 คน

**เงินรัฐบาลมีร้อยล้านพันล้านก็จ่ายไปแถอะครับ ทุกเรื่องต้องทำด่วนที่สุด"
212,"🆘 ต้องการ อพยพ  ในบ้านมีคนแก่ ชาย ติดอยู่ ไม่มีน้ำ ไม่มีอาหาร ไฟฟ้า  ติดต่อไม่ได้ 2 วันลูกเป็นห่วงมากค่ะ

181, ถนน โชคสมาน 5, ตำบล หาดใหญ่
ตำบลหาดใหญ่, อำเภอหาดใหญ่, จังหวัดสงขลา
เบอร์ 081698****
พิกัด  7.016009,100.465262

อยู่ตรง รพ หาดใหญ่ 🆘"
213,"🆘ขอความช่วยเหลือค่ะ 🆘 

⚠️69 รัตนอุทิศ ซอย5 อ.หาดใหญ่ จ.สงขลา (เขต8)

อาผู้หญิงติดอยู่คนเดียว 
ติดอยู่ในบ้าน 5 วัน

📌กอไท 
(ปวริศา ชนะไกรสิน)
090-997-**** 🙏🏻
ชื่อผู้ประสบภัย ล่าสุดติดต่อไม่ได้

หมุด
https://maps.app.goo.gl/hEYx3X3pbEu8uv5i9?g_st=ipc"
214,ต้องแก้ยังไงคะ
215,"🆘ขอความช่วยเหลือด่วนค่ะ!!!ต้องการอพยพด่วน

📍อาคารพาณิช 3 ชั้น 227 ถ.พลพิชัย ต.หาดใหญ่ อ.หาดใหญ่ จ.สงขลา
หน้าประตูทางเข้าประปา
ตอนนี้หนีอยู่ชั้น 3แล้วน้ำสูงขึ้นเรื่อย ๆ #นักศึกษา 8 คน06-3037-****

#ติดอยู่ 6 วันแล้ว ไม่มีไฟ ไม่มีไรกิน🥹"
