tweet_id,translated_thai,true_text_info,true_text_human,agent1_predicted_info,agent2_predicted_category,final_predicted_info,final_predicted_category,tweet_text_char_count,translated_thai_char_count,token_in_use,token_out_use,agent1_latency_seconds,agent2_latency_seconds,latency_seconds,temperature
909892895527854080,#IRMA NFL : ผ่านไป 2 สัปดาห์ ทีมไหนฟอร์มดีที่สุดในสาย AFC? (จาก RichEisenShow) https://t.co/EcANRJy8a7 (จาก T…… https://t.co/AvT4zaDfg1,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,142,135,519,10,0.4687519073486328,0.0,0.4687519073486328,0.2
910541826439786497,แผ่นดินไหวขนาด 7.1 ที่เม็กซิโก วันที่ 19/09/2017 https://t.co/AdDpfTsOaP https://t.co/Qr6swAcLrx,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,100,96,1770,19,0.29299354553222656,0.48522400856018066,0.7782175540924072,0.2
909476245112606720,#IRMA NFL : Drew Brees กับ B_Cole16 จัดไปหนึ่งทัชดาวน์แล้ว! #GoSaints #NEvsNO,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,141,77,491,10,0.6100680828094482,0.0,0.6100680828094482,0.2
931771549685899264,ไม่ถึง 24 ชั่วโมงหลังเกิดแผ่นดินไหวในอิรัก ทีมหน่วยเคลื่อนที่ของเราเข้าไปให้ความช่วยเหลือชีวิตเบื้องต้นแล้ว โดย Nili Majumder https://t.co/f5cv1R0yvT,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,131,149,1766,25,0.6711697578430176,0.5094811916351318,1.1806509494781494,0.2
912153866669625345,พายุเฮอริเคนมาเรียที่อยู่ห่างจากนอร์ทแคโรไลนาไปทางตะวันออกเฉียงใต้ประมาณ 400 ไมล์ กำลังอ่อนกำลังลงบ้างแล้วคืนนี้ คาดว่าจะไม่เคลื่อนตัวขึ้นฝั่งสหรัฐฯ โดยตรง https://t.co/NTXYE2OcQs,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,137,179,1806,24,0.48078441619873047,0.7656970024108887,1.2464814186096191,0.2
907996477942845440,นักวิทยาศาสตร์ชี้ พายุใหญ่ระดับฮาร์วีย์และเออร์มา เกิดจากภาวะโลกร้อน https://t.co/O7oQeiS5rV https://t.co/cvSF6MViO4,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,114,116,1768,19,0.3755617141723633,0.7577025890350342,1.1332643032073975,0.2
906946555676164096,เตรียมพร้อมรับมือเต็มที่!! แจ้งเตือนพายุทอร์นาโดบ่อยเกินไปแล้วนะเนี่ย https://t.co/vuFbvcfIXa,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,73,93,1738,19,0.42383790016174316,0.4468531608581543,0.8706910610198975,0.2
905700764043157504,เครื่องบินสายการบินเดลต้าบินฝ่าพายุเฮอริเคนเออร์มาเข้าไปตรงๆ จนคนในเน็ตหยุดดูไม่ได้เลย https://t.co/eFl75Nz2jf ^Time https://t.co/6n09pcdTky,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,138,140,1788,19,0.41176700592041016,0.46907687187194824,0.8808438777923584,0.2
904525677696876544,#ช่วยผู้ประสบภัยพายุ รวมช่องทางช่วยเหลือคนที่ได้รับผลกระทบจากพายุ คลิกที่นี่: https://t.co/m13Lj10an2 https://t.co/lEf3HDxCyQ,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,139,125,1762,25,0.5054571628570557,0.38686084747314453,0.8923180103302002,0.2
904414202684637184,รูปนี้ยังถ่ายทอดความจริงออกมาได้ไม่หมดเลย ไม่เคยเห็นอะไรแบบนี้มาก่อนจริงๆ #น้ำท่วม #เราจะผ่านมันไปด้วยกัน,informative,infrastructure_and_utility_damage,not_informative,,not_informative,not_humanitarian,136,105,493,10,0.7036495208740234,0.0,0.7036495208740234,0.2
914117407169380353,แผ่นดินไหวขนาด 2.2 ทางตะวันตกเฉียงใต้ของเมืองยูมา รัฐแอริโซนา 85 ไมล์ เมื่อเวลา 05:15 น. ห่างจากเมืองอัลเบอร์โต โอเวียโด โมตา ประเทศเม็กซิโก ไปทางตะวันตกเฉียงใต้ 39 ไมล์,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,140,169,1812,19,0.46547770500183105,0.4800095558166504,0.9454872608184814,0.2
909719440878530561,เน็ตยังใช้งานได้ปกติได้ยังไงในช่วงที่พายุเข้า 2 ลูก https://t.co/TOOuLiwjPP https://t.co/rVKpt0aaPZ,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,97,99,1746,19,0.5801012516021729,0.5549595355987549,1.1350607872009277,0.2
911547016064278528,"อัปเดตสถานการณ์พายุเฮอริเคนมาเรีย, สถานะสมาชิก Best Elite, การอำลาเครื่องบิน 747 ของสายการบินยูไนเต็ด และอื่นๆ เพิ่มเติม - https://t.co/eq6bYoJvKL https://t.co/hR52gNjQ3A",not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,128,170,1808,19,0.5381679534912109,0.4939122200012207,1.0320801734924316,0.2
921803413897216002,มาช่วยงานอาสาและเอาของบริจาคไปส่งที่ Puerto Rico Rises กับครอบครัวตัวเองแล้วก็ครอบครัว @BuggMagnet #BuggbyDesign,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,137,112,1734,25,0.474088191986084,0.4632599353790283,0.9373481273651123,0.2
910036558883024896,คลิปจากสถานีอวกาศนานาชาติ เห็นพายุเฮอริเคนเออร์มากับโฮเซชัดมาก https://t.co/BpegWNxl5r https://t.co/2hjNhpkLXS,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,124,110,1770,19,5.734343767166138,0.43346071243286133,6.167804479598999,0.2
909494673454063617,ศิษย์เก่าโรงเรียนไชลส์กลับมาเป็นอาสาสมัครช่วยอพยพช่วงพายุเออร์มา https://t.co/7HoeR1nlSb https://t.co/CPehehvVZu,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,107,112,1770,25,0.7560749053955078,0.5393381118774414,1.2954130172729492,0.2
923199375161151488,#โรคฉี่หนู ระบาดหนักขึ้นในเปอร์โตริโก มีแนวโน้มจะกระจายตัวเป็นวงกว้างมากขึ้น - Outbreak News Today... https://t.co/zVMg2SK5qa https://t.co/evduYoRWU2,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,140,149,1780,19,0.3647177219390869,0.4187941551208496,0.7835118770599365,0.2
916186292379176960,จุดรับบริจาคของทั่วทั้งหุบเขาเปิดรับสิ่งของเพื่อช่วยเหลือผู้ประสบภัยที่เปอร์โตริโกแล้ว https://t.co/PO4RoUyjFO https://t.co/BG7R92r7Cq,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,115,134,1772,25,0.48949384689331055,1.6190147399902344,2.108508586883545,0.2
914082667938897921,ทหารอากาศจากกองพันส่งกำลังบำรุงที่ 502 กำลังช่วยกันลำเลียงเสบียงขึ้นเครื่องบิน C-17 เพื่อนำไปช่วยเหลือผู้ประสบภัยพายุเฮอริเคนมาเรีย,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,122,131,1764,30,0.6359384059906006,0.520287275314331,1.1562256813049316,0.2
910524067060609024,ทีมกู้ภัยต้องเงียบเสียงเพื่อฟังเสียงผู้รอดชีวิต หลังยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวในเม็กซิโกพุ่งเกิน 200 คนแล้ว,informative,other_relevant_information,informative,injured_or_dead_people,informative,injured_or_dead_people,138,113,1746,26,0.7258062362670898,0.44303107261657715,1.168837308883667,0.2
919578094398144513,ระหว่างทำวิจัยช่วงฤดูร้อนเกี่ยวกับ #IRCURVE พบปรากฏการณ์ The Great Basin Inhale and Exhale แล้ว https://t.co/XTZmqqpZOl https://t.co/hHkjPqvSqw,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,139,143,511,10,0.591320276260376,0.0,0.591320276260376,0.2
912331666504351744,ข่าวแผ่นดินไหวที่เม็กซิโก: ตอนนี้ยังคงเร่งค้นหาผู้ประสบภัยอยู่ https://t.co/pFA7GtfPaz https://t.co/2Hg8utwDzh,informative,rescue_volunteering_or_donation_effort,informative,affected_individuals,informative,affected_individuals,133,110,1764,17,0.42009806632995605,0.7084918022155762,1.1285898685455322,0.2
878730660785127424,พรุ่งนี้วันเกิดลูกชาย เพื่อนครอบครัวทำเค้กนี้มาให้ https://t.co/bTCoiOTwPp,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,101,74,489,10,0.40539026260375977,0.0,0.40539026260375977,0.2
920352459297558529,ฮีโร่เหตุไฟป่าที่แคลิฟอร์เนียฝ่ากองเศษซากปรักหักพังออกมาพร้อมกับรูมเมทที่พิการได้สำเร็จ https://t.co/9rFTxP3oXv https://t.co/3NJmwfhc2o,informative,affected_individuals,informative,missing_or_found_people,informative,missing_or_found_people,110,135,1798,21,0.6162974834442139,0.6743080615997314,1.2906055450439453,0.2
909841481971716097,Sioux Honey Association Co-Op กำลังปิดท้ายกิจกรรม Share a Little Sweetness ที่ตระเวนไปทั่วสหรัฐฯ ที่เมืองซูซิตี้ ในมือถือผ้าอ้อมอยู่... https://t.co/2xtXTeJDap,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,142,159,513,10,1.0894629955291748,0.0,1.0894629955291748,0.2
921354606315175936,คณะกรรมการ Justice Or Else ออกรายการวิทยุ WVON พูดถึงเรื่องกลุ่ม Schools Without Borders ที่เข้าไปช่วยสนับสนุนเปอร์โตริโก https://t.co/KG4c8FdYEM https://t.co/uN4dGB4oyN,not_informative,not_humanitarian,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,132,169,1772,25,0.4156455993652344,0.5071008205413818,0.9227464199066162,0.2
921538011514404865,สถานการณ์ไฟฟ้าในเปอร์โตริโกถือเป็นความท้าทายด้านการขนส่งครั้งใหญ่ ผู้บัญชาการกองทัพสหรัฐฯ กำลังเร่งจัดการอยู่,not_informative,not_humanitarian,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,136,109,1738,21,0.411954402923584,0.46855807304382324,0.8805124759674072,0.2
910720476569391104,พายุเฮอริเคนมาเรีย ตอนนี้ความรุนแรงระดับ 2 แล้ว ขอให้ทุกคนปลอดภัยนะ,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,83,67,1712,24,0.511397123336792,0.4622838497161865,0.9736809730529785,0.2
906911279805280259,#ด่วน ประกาศเฝ้าระวังพายุทอร์นาโดในพื้นที่มหาวิทยาลัยและพื้นที่ส่วนใหญ่ของฟลอริดาจนถึงเที่ยงคืนนี้ #IrmaUCF #HurricaneIrma,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,119,122,1756,19,0.5126950740814209,0.6624562740325928,1.1751513481140137,0.2
904314711721869312,คลิปวิดีโอ: Jack Harvey กับการลงแข่ง IndyCar บนสนาม Road Course ครั้งแรกที่ Watkins Glen https://t.co/sNT8eZ5XbM https://t.co/oPUZDBCnre,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,121,136,511,10,0.6549234390258789,0.0,0.6549234390258789,0.2
904291964266446848,รอฟังข่าวคราวความคืบหน้าที่คอร์ปัสคริสตี https://t.co/DoPhFlKa6C https://t.co/W247WnujsF,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,85,88,1752,19,0.4008512496948242,0.7598209381103516,1.1606721878051758,0.2
918097508399828992,@realDonaldTrump ไม่ใช่ทุกคนที่จะได้ยืนเฉยๆ นะ... ตอนนี้ไฟกำลังไหม้ที่แคลิฟอร์เนีย สนใจพูดถึงเรื่องนี้บ้างไหม #ไอ้งั่ง,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,134,118,1742,19,0.40128350257873535,0.478226900100708,0.8795104026794434,0.2
930725990371905536,"ยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวรุนแรงที่อิหร่านเพิ่มเป็น 600 คนแล้ว ส่วนผู้บาดเจ็บอยู่ที่ 9,388 คน ในพื้นที่เคอร์มันชาห์และซาร์โพล-เอ-ซาฮับ เขตเคอร์ดิสถาน",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,133,155,1794,26,0.7187185287475586,0.6251332759857178,1.3438518047332764,0.2
909787305954758656,พายุเฮอริเคนเออร์มาสร้างสถิติใหม่ด้วยความรุนแรงที่ยาวนานกว่าปกติ: https://t.co/DjGVBxwCng https://t.co/QYEZqUMtmt,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,115,113,1764,19,0.47350144386291504,0.4992249011993408,0.9727263450622559,0.2
901650435391541250,สถานการณ์ที่เชียงรายตอนนี้... รถคันไหนก็ไม่รอดสักคัน! 00AA77759 #น้ำท่วมเชียงราย,informative,vehicle_damage,informative,vehicle_damage,informative,vehicle_damage,141,80,1736,17,0.358609676361084,0.47821784019470215,0.8368275165557861,0.2
905711016557682688,มูลค่าความเสียหายจากพายุเฮอริเคนฮาร์วีย์ https://t.co/r6h5gJQuNh @flowingdata #datascience #DataViz #BigData https://t.co/51IGmbckHo,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,116,132,1772,19,0.5165834426879883,0.6304631233215332,1.1470465660095215,0.2
905636468944773120,พายุโซนร้อนโฮเซก่อตัวตามหลังพายุเออร์มามาแล้ว,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,82,45,1702,24,0.3339881896972656,1.460082769393921,1.7940709590911865,0.2
930070681080999936,"#แผ่นดินไหวเคอร์ดิสถาน อัปเดตยอดผู้เสียชีวิต 410 คน บาดเจ็บกว่า 7,000 คน :( :( - https://t.co/nX21SoJL3z https://t.co/MZ3JS8VzZQ",informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,129,128,1790,21,0.3462986946105957,0.42043566703796387,0.7667343616485596,0.2
917997649805971456,ควันจากไฟป่าทางตอนเหนือของเชียงรายเริ่มส่งผลกระทบต่อสุขภาพแล้ว เตือนให้ระวังตัวกันด้วย,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,122,86,1722,24,0.724855899810791,0.8435554504394531,1.5684113502502441,0.2
920237617886703616,#it #itnews #it_news #NASA #fire #photo #space NASA เผยภาพไฟป่าในแคลิฟอร์เนียจากมุมมองอวกาศ https://t.co/3R8RFrYsoI,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,128,115,1766,19,0.5188796520233154,0.9144699573516846,1.433349609375,0.2
905726012327174144,พายุเออร์มา: ดินแดนโพ้นทะเลในแคริบเบียนประณามรัฐบาลอังกฤษว่าทำตัวน่าละอาย https://t.co/jFb6w55HWT https://t.co/RDCo6cJcMU,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,152,121,517,10,0.9325740337371826,0.0,0.9325740337371826,0.2
905668986712424449,นักอุตุนิยมวิทยาตอนพายุเฮอริเคนเออร์มาเข้า คือตัวฉันเองเลย: ตอบไม่ได้หรอกว่าเกิดอะไรขึ้น แต่ก็ยังพยายามหาคำตอบมาให้จนได้ https://t.co/CaLWnqjlUW,informative,other_relevant_information,not_informative,,not_informative,not_humanitarian,136,144,517,10,0.4444773197174072,0.0,0.4444773197174072,0.2
875729382182068224,วาด Hermaous Mora จากเกม Skyrim ออกมาได้แย่มาก ขอบคุณสำหรับตัวละครแปลกๆ สวยๆ พวกนี้นะ @BethesdaStudios https://t.co/je7K6zfexN,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,137,126,508,10,0.4501492977142334,0.0,0.4501492977142334,0.2
909927518890639360,สภาพตอนเออร์ม่าแทบไม่ทำอะไรเลย vs สภาพตอนมาเรียเริ่มก่อตัว https://t.co/363QrxEflY,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,86,82,1732,19,0.32729315757751465,0.3959038257598877,0.7231969833374023,0.2
905642290596634627,คลิปจากนาซาเผยภาพพายุเฮอริเคนเออร์มาที่อาจสร้างความเสียหายรุนแรงได้ https://t.co/5l8ku2W9V3 #ข่าว #ต่างประเทศ https://t.co/TJ9oZkOmdu,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,119,133,1784,19,0.4117469787597656,1.080533742904663,1.4922807216644287,0.2
914675894278434816,เครดิตท้ายรายการ The Simpsons คืนนี้ ฝากไปถึง @realDonaldTrump ด้วยนะ #unidosporpuertorico #HurricaneMaria,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,136,106,1726,19,0.40818095207214355,0.5028252601623535,0.9110062122344971,0.2
909768773694930944,พายุเฮอริเคนเออร์มา: รวมเบอร์ติดต่อขอความช่วยเหลือหลังพายุผ่านพื้นที่ลีเคาน์ตี้ https://t.co/xci41U66Uy https://t.co/V8gU2Gqvq8,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,126,127,1782,25,0.29822707176208496,0.7395775318145752,1.0378046035766602,0.2
909693639978291200,เวลาเกิดภัยพิบัติ ข้อมูลและการวิเคราะห์ช่วยได้เยอะเลย https://t.co/cEeCLzS414 -@FidelityChrtbl #harvey #irma… https://t.co/1RfgWrHR5H,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,134,133,1772,19,0.477841854095459,0.4852755069732666,0.9631173610687256,0.2
881571538364801024,ยินดีด้วยนะครับโค้ชโมรา ขอให้มีความสุขกับงานแต่งงานที่สวยงามมากครับ,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,75,67,482,10,0.5528936386108398,0.0,0.5528936386108398,0.2
930023306002096130,น่าแปลกนะที่แผ่นดินไหวเกิดขึ้นตรงแนวพรมแดนที่ขีดขึ้นเองระหว่างอิรักกับอิหร่านพอดีเป๊ะเลย! https://t.co/yWfkmPOkCF,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,140,113,1762,19,0.5073339939117432,0.4962430000305176,1.0035769939422607,0.2
911924243750846465,แผ่นดินไหวขนาด 5.7 ห่างจากปาเรดอน เม็กซิโก ไปทางทิศตะวันตกเฉียงใต้ 71 กม. วันที่ 24 กันยายน 2017 เวลา 06:06:12 น. (10:06:12 GMT) https://t.co/rNkkgm2Uxi,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,118,152,1834,19,0.5295379161834717,0.3796839714050293,0.909221887588501,0.2
901692349289566210,#Texas: ภาพความเสียหายใน Bayside หลังพายุเฮอริเคน Harvey พัดถล่ม https://t.co/YO4oqLPZnm https://t.co/cvTatve6zi,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,134,112,1754,21,0.41411447525024414,0.6089131832122803,1.0230276584625244,0.2
910611330574508032,พายุเฮอริเคนมาเรียกำลังเข้าถล่ม แต่ศูนย์เฮอริเคนแห่งชาติกลับยังไม่มีผู้อำนวยการแบบเต็มเวลา https://t.co/5V9UsqxAaG https://t.co/5HxmHiqc13,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,128,138,1788,19,0.48485374450683594,0.41306400299072266,0.8979177474975586,0.2
907974968549498880,สุขสันต์วันเกิดนะ @toanandsingh!! ขอบคุณที่ช่วยติวหนังสือผ่าน FaceTime แล้วก็ขำไปกับเราตลอดเลย! #lubbock #harvey,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,132,112,497,10,0.38777661323547363,0.0,0.38777661323547363,0.2
907974968549498880,สุขสันต์วันเกิดนะ @toanandsingh!! ขอบคุณที่ช่วยติวหนังสือผ่าน FaceTime แล้วก็ขำไปกับเราตลอดเลย! #lubbock #harvey,not_informative,not_humanitarian,not_informative,,not_informative,not_humanitarian,132,112,497,10,0.40766191482543945,0.0,0.40766191482543945,0.2
911621942536474624,แผ่นดินไหวที่เม็กซิโกมาอีกรอบแล้ว คนแตกตื่นวิ่งหนีออกมาบนถนนกันหมด,informative,affected_individuals,informative,affected_individuals,informative,affected_individuals,122,66,1716,17,0.5720944404602051,0.7829875946044922,1.3550820350646973,0.2
910126753506582528,หน่วยงานบรรเทาสาธารณภัย UCC ลงพื้นที่เชียงรายและอุบลราชธานี เพื่อวางแผนและให้ความช่วยเหลือเยียวยาจิตใจผู้ประสบภัยจากพายุ Harvey และ Irma,informative,other_relevant_information,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,135,136,1750,30,0.49761509895324707,0.6166841983795166,1.1142992973327637,0.2
913863959580696576,ช่วงวันที่ 2-6 ต.ค. นี้ โรงเรียนมัธยมต้นจะเปิดรับบริจาคสิ่งของเพื่อช่วยเหลือผู้ประสบภัยพายุเฮอริเคนมาเรีย (ดูรายละเอียดในใบปลิว) https://t.co/mIFa8G7XPD,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,informative,rescue_volunteering_or_donation_effort,130,152,1788,30,0.5992400646209717,0.6993703842163086,1.2986104488372803,0.2
901714191324766209,สนามบินฮอบบี้ปิดให้บริการไม่มีกำหนด #HurricaneHarvey https://t.co/P19GdQ7jjd,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,93,76,1718,21,0.6023521423339844,0.6843585968017578,1.2867107391357422,0.2
921454750020681728,ด่วน: ไฟป่า Tubbs กลายเป็นเหตุไฟป่าที่สร้างความเสียหายหนักที่สุดในประวัติศาสตร์แคลิฟอร์เนียแล้ว,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,125,95,1726,21,0.39461779594421387,0.5877578258514404,0.9823756217956543,0.2
870138088156086272,พายุไซโคลนโมราพัดถล่มรัฐมิโซรัมและมณีปุระแล้ว https://t.co/YYpA283N0Q https://t.co/q4aBEs5My2,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,93,93,1772,24,0.5396337509155273,2.735560417175293,3.2751941680908203,0.2
908390896084897793,คลิปสภาพบ้านเรือนพังเสียหายจากพายุฮาร์วีย์ที่ร็อกพอร์ตครับ https://t.co/69SViFArtk @WPXI https://t.co/VoNb9jbD0i,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,120,112,1766,21,0.9907922744750977,1.0348320007324219,2.0256242752075195,0.2
921958426225324036,การอพยพออกจากเปอร์โตริโกอาจเปลี่ยนโฉมหน้าการเมืองในฟลอริดาได้เลย https://t.co/hu1Cmp1O9O https://t.co/dvvDPYHRHL,not_informative,not_humanitarian,informative,affected_individuals,informative,affected_individuals,104,112,1768,17,0.536074161529541,0.4190523624420166,0.9551265239715576,0.2
905717351491960833,ประกาศเตือนภัยพายุเฮอริเคนเออร์มา ฉบับที่ 032A วันพฤหัสบดีที่ 7 ก.ย. 2017 เวลา 02.00 น. https://t.co/WMBNdRCv3b https://t.co/xk4GFeBmkU,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,106,135,1816,19,0.6265006065368652,0.646665096282959,1.2731657028198242,0.2
919562679404003328,ยอดผู้เสียชีวิตจากเหตุไฟป่าลุกลามในพื้นที่เบย์แอเรีย รัฐแคลิฟอร์เนีย เพิ่มเป็น 23 คนแล้ว,informative,injured_or_dead_people,informative,injured_or_dead_people,informative,injured_or_dead_people,99,88,1732,21,0.2888150215148926,0.6245882511138916,0.9134032726287842,0.2
914594557458776064,ไม้กางเขนคอนกรีตเสริมเหล็กหักงอจากพายุเฮอริเคนมาเรียที่โดมินิกา,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,121,63,1728,21,0.712733268737793,0.641533374786377,1.35426664352417,0.2
909831985874554880,ช่วงพายุเฮอริเคน Irma ทาง MIT ใช้ข้อมูลจากโซเชียลมีเดียมาช่วยทำแผนที่น้ำท่วมในฟลอริดา... https://t.co/Cny0yq2kLf,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,130,112,1764,19,0.47348546981811523,0.48467564582824707,0.9581611156463623,0.2
905636048625049601,นอกจากพายุเฮอริเคนเออร์มาแล้ว เมื่อวันพุธที่ผ่านมายังมีพายุเฮอริเคนคาเทียกับโฮเซก่อตัวขึ้นอีกด้วย,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,139,97,1744,19,0.42297840118408203,0.45088887214660645,0.8738672733306885,0.2
901646496004800513,แถวเบลแอร์น้ำท่วมหนักแล้ว #พายุฮาร์วีย์,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,94,39,1700,21,0.5693373680114746,0.5696022510528564,1.138939619064331,0.2
912349902637854720,พายุโซนร้อนมาเรียจะเคลื่อนตัวเข้าใกล้ฝั่งสหรัฐฯ มากที่สุดช่วงเช้าวันพุธนี้ บริเวณใกล้แหลมแฮทเทอรัส,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,139,98,1742,24,0.42875123023986816,0.5665764808654785,0.9953277111053467,0.2
910043537575743488,@pizzahut ยืนยันชัดเจนว่าไม่มีนโยบายให้พนักงานลางานกรณีภัยพิบัติธรรมชาติอย่างพายุ Irma #Irma @LeonKaye,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,135,102,1738,19,5.4542553424835205,0.7703220844268799,6.2245774269104,0.2
920249445979181056,ไฟป่าที่แคลิฟอร์เนียลามถึงบ้าน Tanner Vallejo รุกกี้ทีม Bills แล้ว,informative,injured_or_dead_people,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,116,66,1712,21,0.42058324813842773,0.6084804534912109,1.0290637016296387,0.2
911946489529798656,แผ่นดินไหวที่เม็กซิโกอีกรอบแล้ว สายการบินปรับเงื่อนไขการเดินทางใหม่ - https://t.co/PruDmoqfv8 https://t.co/014NLVwf6l,not_informative,not_humanitarian,informative,other_relevant_information,informative,other_relevant_information,116,117,1766,19,0.3200342655181885,0.5672328472137451,0.8872671127319336,0.2
909421173741637632,เพราะพายุเฮอริเคนเออร์มา ป้ายรถเมล์ FCE บางจุดต้องย้ายชั่วคราว ดูรายละเอียดในรูปได้เลย https://t.co/ozq0D4EG9S,informative,other_relevant_information,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,109,110,1758,21,0.41579151153564453,1.5101463794708252,1.9259378910064697,0.2
870161539948400641,กองทัพเรือบังกลาเทศกำลังเร่งค้นหาชาวประมง 81 คนที่ยังสูญหายจากเหตุพายุไซโคลนโมรา https://t.co/8H7oGKWiTn https://t.co/QKpW02toiz,informative,missing_or_found_people,informative,missing_or_found_people,informative,missing_or_found_people,122,128,1788,21,0.5849146842956543,0.46509790420532227,1.0500125885009766,0.2
909421699778715648,ถนนสายหลักโดนพายุถล่มหนัก ตอนนี้ปิดถนนแล้วนะ https://t.co/D391B84OaV https://t.co/weiUOSgtEO,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,informative,infrastructure_and_utility_damage,105,92,1752,21,0.4829394817352295,0.6038925647735596,1.086832046508789,0.2
905705477291610112,บริษัทประกันภัยในฟลอริดากำลังเร่งเตรียมรับมือพายุเฮอริเคนเออร์มากันเต็มที่แล้ว https://t.co/7oV0XsSIqJ #insurance #pdx https://t.co/bYqK5iR4SU,informative,other_relevant_information,informative,other_relevant_information,informative,other_relevant_information,138,142,1792,19,0.30407285690307617,0.6753177642822266,0.9793906211853027,0.2
