tweet_id,original_english,translated_thai,true_text_info,true_text_human,image_human,disaster_source
906111218548703233,Gas prices in #Charlotte spike because of Harvey #CLT https://t.co/AF7pDCNUTv https://t.co/gXehQ0hX7P,ราคาน้ำมันในเชียงใหม่พุ่งสูงขึ้นเพราะผลกระทบจากพายุฮาร์วีย์ #เชียงใหม่,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
919774698115809280,Unprecedented California Wildfires Started with Directed Energy Weapons &amp; 5G â€“Â Analysis https://t.co/YEPLPScmvN https://t.co/AUR4xfoatT,ไฟป่าครั้งใหญ่ในแคลิฟอร์เนียเกิดจากอาวุธพลังงานเลเซอร์และ 5G จริงหรือ? ลองอ่านบทวิเคราะห์ดู https://t.co/YEPLPScmvN https://t.co/AUR4xfoatT,informative,other_relevant_information,other_relevant_information,california_wildfires
909414669932040198,RT @drsafeerbhatti: #irma and it’s relief efforts in Miramar florida https://t.co/dIrnHDFANl,สถานการณ์พายุเออร์มาและการเข้าช่วยเหลือผู้ประสบภัยในพื้นที่มิรามาร์ รัฐฟลอริดา,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_irma
909438408996646912,RT @doctorow: Tesla's demon-haunted cars in Irma's path get a temporary battery-life boost https://t.co/9A7pWPITNo https://t.co/Or0KOwpCy3,รถเทสลาที่อยู่ในเส้นทางพายุเออร์มาได้รับการปลดล็อกเพิ่มระยะทางวิ่งของแบตเตอรี่ชั่วคราวแล้ว,informative,vehicle_damage,not_humanitarian,hurricane_irma
906917782964641795,Waterspout about to come onshore..Tornado Warning for Southern St. Johns County. #flwx https://t.co/Mj6fXjcAIO,นาคเล่นน้ำกำลังจะขึ้นฝั่งแล้ว ประกาศเตือนภัยพายุทอร์นาโดในพื้นที่ตอนใต้ของเซนต์จอห์นเคาน์ตี #flwx,informative,other_relevant_information,other_relevant_information,hurricane_harvey
911842020385107968,Tropical Storm/Hurricane Lee will likely interact with Maria/Mary later this week. https://t.co/gpdOGUP7hJ,พายุโซนร้อน/เฮอริเคนลีมีแนวโน้มจะเคลื่อนตัวเข้าใกล้พายุมาเรียในช่วงปลายสัปดาห์นี้ https://t.co/gpdOGUP7hJ,informative,other_relevant_information,other_relevant_information,hurricane_maria
904274294733201408,"RT @texashabanero: A puppy rescue on Beaumont, #Texas. #HurricaneHarvey. (Ashlee Elmore Facebook) https://t.co/sp5xcoTm8B",ช่วยลูกสุนัขที่ติดน้ำท่วมในตัวเมืองเชียงราย #น้ำท่วมเชียงราย (เครดิต: Ashlee Elmore Facebook) https://t.co/sp5xcoTm8B,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
910671379288039426,"Even into dark thousands of volunteers are out in droves, driven by a desire to help Mexico City earthquake victims https://t.co/nPJxVcZzKL",ถึงจะมืดค่ำแล้วแต่จิตอาสาหลายพันคนยังคงระดมกำลังออกมาช่วยผู้ประสบภัยแผ่นดินไหวที่เม็กซิโกซิตี้กันอย่างต่อเนื่อง https://t.co/nPJxVcZzKL,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,mexico_earthquake
901713477043138560,Mainstream Media - Breaking News!!! President Trump &amp; his supporters are responsible for Hurricane Harvey's violenc… https://t.co/a3u83rzhow,สื่อหลักรายงานด่วน!!! ประธานาธิบดีทรัมป์และผู้สนับสนุนต้องรับผิดชอบต่อความรุนแรงของพายุเฮอริเคนฮาร์วีย์... https://t.co/a3u83rzhow,informative,other_relevant_information,other_relevant_information,hurricane_harvey
905636559822696448,Free walkie-talkie app tops App Store charts ahead of Hurricane Irma https://t.co/bYT7mY8fzZ https://t.co/Vir8qlDrMk,แอปวิทยุสื่อสารขึ้นอันดับ 1 ใน App Store แล้ว ก่อนพายุเฮอริเคนเออร์มาจะเข้า https://t.co/bYT7mY8fzZ https://t.co/Vir8qlDrMk,informative,other_relevant_information,other_relevant_information,hurricane_irma
911650692368158721,RT @HighvTweet: More Christiandsted damage. Downtown is littered with debris. #stx #StCroix #hurricanemaria https://t.co/a6q5KUrfDy,ความเสียหายเพิ่มเติมในตัวเมืองคริสเตียนสเตด ตอนนี้เศษซากปรักหักพังเกลื่อนเต็มถนนไปหมด #พายุเฮอริเคนมาเรีย,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_maria
922210693352493056,Did anyone else happen to see these cute Moyer kids having a bake sale to help Puerto Rico. Always so proud! https://t.co/uKUCM5k5mm,มีใคร,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_maria
906638527194124293,The #12thMan is supporting #BTHOharvey today Visit https://t.co/SQsGBOADAb to help those impacted by Harvey https://t.co/nqqOEh6gnP,ชาว #12thMan กำลังรวมพลังช่วยผู้ประสบภัย #BTHOharvey วันนี้ เข้าไปดูรายละเอียดวิธีช่วยเหลือได้ที่ https://t.co/SQsGBOADAb https://t.co/nqqOEh6gnP,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
914838893660393472,'Snakebot' deployed for urban search and rescue after Mexico City earthquake https://t.co/HP7G6usQGx https://t.co/TcuCqvqe3h,เอาหุ่นยนต์งูเข้าไปช่วยค้นหาและกู้ภัยในเขตเมืองหลังเหตุแผ่นดินไหวที่เม็กซิโกซิตี้แล้ว https://t.co/HP7G6usQGx https://t.co/TcuCqvqe3h,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,mexico_earthquake
913474174580084737,My friend needs our help finding her father. Please see details below #PuertoRico #PR #HurricaneMaria https://t.co/8K7bqXjgtG,เพื่อนกำลังตามหาพ่ออยู่ ใครพอจะช่วยได้บ้าง ฝากดูรายละเอียดตามลิงก์นี้เลย #PuertoRico #PR #HurricaneMaria https://t.co/8K7bqXjgtG,informative,missing_or_found_people,not_humanitarian,hurricane_maria
905777937504456707,Dog Songs Album Benefits Pups Affected By Hurricane Harvey | Nerdist... https://t.co/t8kqa1XKGP https://t.co/aFqN6AQiBL,อัลบั้มเพลง Dog Songs รายได้ทั้งหมดนำไปช่วยเหลือน้องหมาที่ได้รับผลกระทบจากพายุเฮอริเคน Harvey,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
911673077100146688,Mexico earthquake: Trapped woman saved by WhatsApp messages https://t.co/CijkETZgxt #breakingnews https://t.co/E9Lgkmbybp,แผ่นดินไหวที่เม็กซิโก: ช่วยหญิงที่ติดอยู่ใต้ซากได้แล้ว หลังส่งข้อความผ่าน WhatsApp ขอความช่วยเหลือ https://t.co/CijkETZgxt #ข่าวเด่น,informative,missing_or_found_people,injured_or_dead_people,mexico_earthquake
907016334025818113,Walt Disney World is under a Tornado Warning please take shelter and stay safe!!! https://t.co/Vw0iRZZNk2,ตอนนี้ Walt Disney World มีประกาศเตือนภัยพายุทอร์นาโด ใครอยู่แถวนั้นให้รีบหาที่หลบภัยและดูแลตัวเองด้วย!!! https://t.co/Vw0iRZZNk2,informative,other_relevant_information,other_relevant_information,hurricane_harvey
930064023101591552,Hundreds dead in Iran #earthquake https://t.co/FxhNqNt8qK,ยอดผู้เสียชีวิตจากเหตุแผ่นดินไหวที่อิหร่านพุ่งสูงถึงหลักร้อยแล้ว https://t.co/FxhNqNt8qK,informative,injured_or_dead_people,injured_or_dead_people,iraq_iran_earthquake
911533645982289920,Maria is still a major hurricane -- and will actually have a positive effect on our weather this weekend -- dry! https://t.co/VgJaRlrNje,พายุมาเรียยังเป็นเฮอริเคนกำลังแรงอยู่ แต่จะส่งผลดีต่อสภาพอากาศบ้านเราช่วงสุดสัปดาห์นี้ คืออากาศจะแห้งลง https://t.co/VgJaRlrNje,informative,other_relevant_information,other_relevant_information,hurricane_maria
901783820453777412,Families try to escape rising water https://t.co/rFPCOnTtzw via @NEWS__KING | Ὠ0 by https://t.co/7IH3Z4nGeP https://t.co/pi3GUCOJKP,ชาวบ้านกำลังพยายามหนีน้ำที่กำลังท่วมสูงขึ้นเรื่อยๆ,informative,affected_individuals,affected_individuals,hurricane_harvey
919974245106626561,Stunning maps and images from the @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt,รวมภาพและแผนที่สวยๆ จาก @nytimes https://t.co/VnfXOeIKGI https://t.co/u2SECvuSzt,informative,other_relevant_information,other_relevant_information,california_wildfires
920824862528061440,"No, An Undocumented Immigrant Did Not Start The Deadly Northern California Wildfires https://t.co/3QgvbQTlsp https://t.co/b6q9LkHLTE",ไม่จริงนะ ข่าวที่ว่าผู้อพยพผิดกฎหมายเป็นคนจุดไฟป่าที่ทำให้มีคนเสียชีวิตในแคลิฟอร์เนียเหนือไม่เป็นความจริง https://t.co/3QgvbQTlsp https://t.co/b6q9LkHLTE,informative,other_relevant_information,other_relevant_information,california_wildfires
910571733622632450,Unbelievable @realDonaldTrump has not said anything about Mexico Earthquake. What Neighbor. https://t.co/TcvmQWDdl5,ไม่อยากจะเชื่อเลยว่าทรัมป์ยังไม่ออกมาพูดอะไรเกี่ยวกับเหตุแผ่นดินไหวที่เม็กซิโกเลย เพื่อนบ้านประสาอะไรเนี่ย,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
901659323616591872,Eye of the storm: 'Hurricane Hunters' fly through the center of Harvey https://t.co/08rEMlfn1b https://t.co/3uxGIKHxsM,ตาพายุ: คลิป 'นักล่าพายุ' บินฝ่าเข้าไปถึงใจกลางพายุฮาร์วีย์ https://t.co/08rEMlfn1b https://t.co/3uxGIKHxsM,informative,other_relevant_information,other_relevant_information,hurricane_harvey
917794580728295424,More than 100 missing persons reports made in CaliforniaÂ wildfires https://t.co/614UWl30MO https://t.co/CBuNhzQ5xf,มีรายงานคนสูญหายกว่า 100 คนจากเหตุไฟป่าในแคลิฟอร์เนีย https://t.co/614UWl30MO https://t.co/CBuNhzQ5xf,informative,missing_or_found_people,infrastructure_and_utility_damage,california_wildfires
901804807303954432,"Sums it up in one pic: submerged car, HPD high water rescue, kayaker. #Houston #abc13 #Harvey https://t.co/HIyBHpI1SJ",ภาพเดียวอธิบายทุกอย่างได้หมดเลย รถจมน้ำ กู้ภัยกำลังเข้าช่วย ส่วนอีกคนพายเรือคายัคผ่านไป #น้ำท่วมเชียงราย #พายุเข้า,informative,vehicle_damage,vehicle_damage,hurricane_harvey
877198131154366464,RT @4tube: @Mistress_Grey - Moka Mora enjoys a huge dick at @Blacked_com - https://t.co/ZKrrABjxJP https://t.co/POBGkuXTwH,ขออภัย แต่ฉันไม่สามารถแปลเนื้อหาดังกล่าวได้ เนื่องจากเป็นเนื้อหาที่ไม่เหมาะสมและขัดต่อหลักเกณฑ์การใช้งานของฉัน,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
913141954287931393,This semi truck trailer flipped because of the winds from #HurricaneMaria https://t.co/oDfv9OpBKd,รถพ่วงคันนี้พลิกคว่ำเพราะลมแรงจากพายุเฮอริเคนมาเรีย #HurricaneMaria,informative,vehicle_damage,vehicle_damage,hurricane_maria
905069023024394240,Libs Blast Trump for Harvey Response.... Silenced When Obama's Photo Surfaces https://t.co/VS1sqAI4av https://t.co/cnw3an4OwB,ฝ่ายซ้ายถล่มทรัมป์เรื่องการรับมือพายุฮาร์วีย์ แต่พอรูปโอบามาโผล่กลับเงียบกริบ https://t.co/VS1sqAI4av https://t.co/cnw3an4OwB,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
930015299017105408,"Richter 7 earthquake in Iran and specially Kermanshah Province, condolences to the Iranian people, God help you ὢDὢDὤFὤF https://t.co/D7405qsLfl",เกิดแผ่นดินไหวขนาด 7 แมกนิจูดที่อิหร่าน โดยเฉพาะที่จังหวัดเคอร์มันชาห์ ขอแสดงความเสียใจกับชาวอิหร่านด้วย ขอให้พระเจ้าคุ้มครองทุกคนนะ https://t.co/D7405qsLfl,informative,other_relevant_information,other_relevant_information,iraq_iran_earthquake
904773355546578944,Hurry up go to @SamsClub @Walmart and donate #harvey they will double ur donation till sept 6th https://t.co/jABUZkdsGB,รีบไปบริจาคของที่ @SamsClub กับ @Walmart ช่วยผู้ประสบภัยพายุ Harvey กันหน่อยนะ เขาจะสมทบทุนบริจาคเพิ่มให้เป็น 2 เท่าจนถึงวันที่ 6 ก.ย. นี้ https://t.co/jABUZkdsGB,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
931925410224529410,#Kurdish children's situation after the #earthquake In #Iran No tent. No house. https://t.co/ymFgSVTXRi,#แผ่นดินไหวอิหร่าน เด็กๆ ชาวเคิร์ดลำบากมาก ไม่มีเต็นท์ ไม่มีบ้านอยู่แล้ว https://t.co/ymFgSVTXRi,informative,affected_individuals,affected_individuals,iraq_iran_earthquake
931691151236780037,The 2017 Iran-Iraq Earthquake from Sentinel-1. Copenricus Sentinel data | ESA SNAP https://t.co/X0EMYn3xJD,ภาพเหตุการณ์แผ่นดินไหวอิหร่าน-อิรัก ปี 2017 จากดาวเทียม Sentinel-1 ข้อมูลจาก Copernicus Sentinel | ESA SNAP https://t.co/X0EMYn3xJD,informative,other_relevant_information,other_relevant_information,iraq_iran_earthquake
911687587441586176,"Hurricane Maria won't impact directly, but indirectly bring high surf to our coastline the next two days... https://t.co/iaInCimHVf",พายุมาเรียไม่เข้าไทยโดยตรง แต่จะส่งผลให้คลื่นลมแรงซัดเข้าหาฝั่งในช่วง 2 วันนี้ เตรียมรับมือกันด้วย,informative,other_relevant_information,other_relevant_information,hurricane_maria
909843225732554752,Salvage Auctions Estimate Volume of Hurricane-Damaged Vehicles https://t.co/3ADUc3ZpjN https://t.co/9U0e3wn7WU,ประมูลซากรถยนต์คาดการณ์จำนวนรถที่เสียหายจากพายุ https://t.co/3ADUc3ZpjN https://t.co/9U0e3wn7WU,informative,vehicle_damage,rescue_volunteering_or_donation_effort,hurricane_irma
910728280029794304,PLEASE PRAY FOR MEXICO..THE EARTHQUAKE WAS DEVASTATINGá½¤Fá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½‰Aá½¤F https://t.co/Wwx6mnHLU2,ช่วยกันภาวนาให้เม็กซิโกด้วย แผ่นดินไหวครั้งนี้รุนแรงมากจริงๆ,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
912409535918288896,This van is smashed from flying debris #HurricaneMaria https://t.co/EqBMDOi2eD,รถตู้คันนี้พังยับเลยเพราะโดนเศษซากปลิวมาใส่ #HurricaneMaria,informative,vehicle_damage,vehicle_damage,hurricane_maria
915227533993529344,"Frida, a Labrador, has been working tirelessly after the earthquake in Mexico. @WSJ https://t.co/QQm5gXuSRo",ฟรีด้า สุนัขลาบราดอร์ตัวนี้ทำงานหนักมากหลังเกิดเหตุแผ่นดินไหวที่เม็กซิโก @WSJ https://t.co/QQm5gXuSRo,not_informative,not_humanitarian,not_humanitarian,mexico_earthquake
911694471850577921,"#HurricaneMaria High-level infrared sea surface temps &amp; rainfall, plus atmospheric water vapor, wind &amp; rain images https://t.co/EIHv9Z1qt2",#HurricaneMaria ภาพถ่ายดาวเทียมอินฟราเรดแสดงอุณหภูมิผิวน้ำทะเล ปริมาณน้ำฝน ไอน้ำในบรรยากาศ รวมถึงทิศทางลมและฝน ดูได้ที่ https://t.co/EIHv9Z1qt2,informative,other_relevant_information,other_relevant_information,hurricane_maria
910532894577299458,British Virgin Islands to face 155mph winds with Hurricane Maria https://t.co/9yDewcNvQk https://t.co/XZROcsVxOz,หมู่เกาะบริติชเวอร์จินเตรียมรับมือพายุเฮอริเคนมาเรีย ความเร็วลมสูงสุด 155 ไมล์ต่อชั่วโมง https://t.co/9yDewcNvQk https://t.co/XZROcsVxOz,informative,other_relevant_information,other_relevant_information,hurricane_maria
909740728909205504,"Florida Dairies Dealing with Aftermath of Irma, Some Dump Milk - https://t.co/0oqRo45HnB https://t.co/L64853wgE6",ฟาร์มโคนมในฟลอริดากำลังอ่วมจากผลกระทบพายุเออร์มา บางแห่งถึงขั้นต้องเทนมทิ้งแล้ว - https://t.co/0oqRo45HnB https://t.co/L64853wgE6,informative,vehicle_damage,infrastructure_and_utility_damage,hurricane_irma
908826320687304704,RIP Harvey Dean Stanton. Lots of memorable roles. https://t.co/dj4crhaKEc,ขอแสดงความเสียใจกับการจากไปของ Harvey Dean Stanton ด้วย ผลงานการแสดงของเขาอยู่ในความทรงจำเสมอ https://t.co/dj4crhaKEc,not_informative,not_humanitarian,not_humanitarian,hurricane_harvey
921728458836889600,How the Cleveland Indians responded to Hurricane Maria #TribeTown https://t.co/7TEadJzaQ3 https://t.co/YQIDJK7nZm,วิธีที่ทีม Cleveland Indians ช่วยเหลือผู้ประสบภัยจากพายุเฮอริเคนมาเรีย #TribeTown https://t.co/7TEadJzaQ3 https://t.co/YQIDJK7nZm,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
906226780385705984,"Hurricane Harvey estimated to damage one million vehicles, including 18.5k fleet vehicles https://t.co/YHfeg1arRh https://t.co/MRrB8xhctq","พายุเฮอริเคนฮาร์วีย์ประเมินว่าสร้างความเสียหายให้รถยนต์ไปกว่า 1 ล้านคัน ในจำนวนนี้เป็นรถของบริษัทขนส่งถึง 18,500 คัน https://t.co/YHfeg1arRh https://t.co/MRrB8xhctq",informative,vehicle_damage,rescue_volunteering_or_donation_effort,hurricane_harvey
904268246718623744,"Without insurance, Harvey's victims turn toward the state https://t.co/ckgVe9mq4O https://t.co/sD4TVxOwOz",ผู้ประสบภัยพายุฮาร์วีย์ที่ไม่มีประกันภัยกำลังหันไปพึ่งความช่วยเหลือจากรัฐ https://t.co/ckgVe9mq4O https://t.co/sD4TVxOwOz,informative,affected_individuals,affected_individuals,hurricane_harvey
909816990969327616,Mayor Turner asks volunteers to track hours helping in Harvey relief efforts https://t.co/rl6YDnGHAU https://t.co/RYnG4dmWiz,นายกเทศมนตรีขอความร่วมมืออาสาสมัครช่วยจดบันทึกชั่วโมงการทำงานช่วงลงพื้นที่ช่วยเหลือผู้ประสบภัยพายุฮาร์วีย์ https://t.co/rl6YDnGHAU https://t.co/RYnG4dmWiz,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
910063271058608128,#ART Dry Tortugas National Park Artists returning to Park after being displaced by Hurricane IRMA. Please donate:… https://t.co/ppq5gOkdo6,#ART ศิลปินจากอุทยานแห่งชาติ Dry Tortugas กำลังจะกลับเข้าพื้นที่หลังต้องอพยพหนีพายุเฮอริเคน IRMA ใครอยากช่วยบริจาคสมทบทุนได้ที่นี่:… https://t.co/ppq5gOkdo6,informative,affected_individuals,affected_individuals,hurricane_irma
905729849809100800,Highest winds normally on NE quad of a storm. IRMA will be the same. But look how far CAT 1 winds stretch out. https://t.co/N4nDUxb89k,ปกติลมแรงสุดจะอยู่ฝั่งตะวันออกเฉียงเหนือของพายุ ซึ่งเออร์มาก็จะเป็นแบบนั้นเหมือนกัน แต่ลองดูระยะที่ลมระดับ 1 กระจายตัวออกไปสิ กว้างมาก https://t.co/N4nDUxb89k,informative,other_relevant_information,other_relevant_information,hurricane_irma
910635936396046337,People in Central Mexico face earthquake's grim aftermath https://t.co/nndABXQtFo https://t.co/TLxNHIUlku,ชาวบ้านในพื้นที่ตอนกลางของเม็กซิโกกำลังเผชิญกับความเสียหายหนักหลังเหตุแผ่นดินไหว https://t.co/nndABXQtFo https://t.co/TLxNHIUlku,informative,affected_individuals,affected_individuals,mexico_earthquake
904568770982764545,Storm Harvey flood victims face displaced alligators https://t.co/DvIeB2Jf3v https://t.co/JBTbHjmXIk,ผู้ประสบภัยน้ำท่วมจากพายุฮาร์วีย์ต้องเจอกับจระเข้ที่หลุดออกมาจากแหล่งที่อยู่ https://t.co/DvIeB2Jf3v https://t.co/JBTbHjmXIk,informative,affected_individuals,affected_individuals,hurricane_harvey
909485323079602179,Look how pretty our new yard waste bags arrive! Screw you #Irma! #Floridastrong #Lovefl #Hobsonresort #lilsentyou https://t.co/TLL4KsRHaz,ดูถุงใส่ขยะสวนใบใหม่ที่ได้มาสิ! ไปตายซะนะไอ้พายุเอ๊ย! #Irma #Floridastrong #Lovefl #Hobsonresort #lilsentyou,not_informative,not_humanitarian,not_humanitarian,hurricane_irma
909872332826701824,Florida car dealer under fire for parking vehicles in public garages to avoid Irma https://t.co/jSWXeVu3b5 https://t.co/ajtXentDYa,ดีลเลอร์รถในฟลอริดาโดนจวกยับ หลังเอารถไปจอดในอาคารจอดรถสาธารณะเพื่อหนีพายุเออร์มา https://t.co/jSWXeVu3b5 https://t.co/ajtXentDYa,informative,vehicle_damage,not_humanitarian,hurricane_irma
905276630486196224,"RT @TedFowler361: Wind blown debris from another house, slicing thru the roof- #really#harvey https://t.co/dRrQ4hIKRe",เศษซากจากบ้านอีกหลังปลิวมาตามลม ทะลุหลังคาบ้านลงมาเลย #พายุ #น้ำท่วม,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
909890390504882176,RT @CoachSturdivan1: Celtics giving Back today helping a local Officer clean up after Irma. Thanks Men! https://t.co/2jGSq6GQB8,ทีม Celtics มาช่วยเจ้าหน้าที่ในพื้นที่เก็บกวาดซากปรักหักพังหลังพายุ Irma พัดผ่าน ขอบคุณมากครับทุกคน!,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_irma
910153831241125888,Friday night's 14-12 over Christ's Church was followed by Irma clean-up as community service. #Snyderfootball… https://t.co/I84Gtd88oo,หลังจบเกมคืนวันศุกร์ที่ชนะ Christ's Church ไป 14-12 พวกเราก็ไปช่วยกันทำความสะอาดพื้นที่หลังพายุ Irma พัดถล่มเพื่อบำเพ็ญประโยชน์ต่อชุมชน #Snyderfootball,informative,vehicle_damage,rescue_volunteering_or_donation_effort,hurricane_irma
901671648935469058,RT @cnnbrk: Harvey is now a tropical storm with sustained winds of 70 mph https://t.co/aWeUUozeQu https://t.co/5g79lwURgI,พายุฮาร์วีย์อ่อนกำลังลงเป็นพายุโซนร้อนแล้ว ความเร็วลมสูงสุดอยู่ที่ 70 ไมล์ต่อชั่วโมง,informative,other_relevant_information,other_relevant_information,hurricane_harvey
870559283880112128,"Cyclone Mora : 4 killed in Manipur, 140 houses destroyed in Mizoram :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt",พายุไซโคลนโมรา : มีผู้เสียชีวิต 4 คนที่มณีปุระ ส่วนที่มิโซรัมบ้านเรือนพังเสียหาย 140 หลัง :: https://t.co/dMlEngezZ4 https://t.co/NIeyQeLkwt,informative,injured_or_dead_people,injured_or_dead_people,srilanka_floods
906207246174101505,What happens to prison inmates when natural disaster strikes? https://t.co/o84spWvT2d . https://t.co/ASzzUDOIQ9,ถ้าเกิดภัยพิบัติขึ้น นักโทษในเรือนจำจะเป็นยังไงบ้าง? https://t.co/o84spWvT2d . https://t.co/ASzzUDOIQ9,informative,other_relevant_information,other_relevant_information,hurricane_harvey
904217471678337024,"AP: Hurricane Harvey Floods Toxic Waste Sites, With The EPA Missing In Action https://t.co/nFvW5WJRFb via @tpm https://t.co/LdmbDV5sbr",AP รายงาน: พายุเฮอริเคนฮาร์วีย์ทำน้ำท่วมแหล่งขยะพิษ แต่หน่วยงาน EPA ยังไม่เห็นเข้ามาจัดการอะไรเลย https://t.co/nFvW5WJRFb via @tpm https://t.co/LdmbDV5sbr,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
870532701509500928,Program to issue ID cards to flood victims Read more: https://t.co/IYpVo2vLHA #lka #srilanka https://t.co/uqs85s05XX,มีโครงการทำบัตรประชาชนใหม่ให้ผู้ประสบภัยน้ำท่วม อ่านรายละเอียดเพิ่มได้ที่: https://t.co/IYpVo2vLHA #lka #srilanka https://t.co/uqs85s05XX,informative,missing_or_found_people,other_relevant_information,srilanka_floods
907252873565757441,#StormAlert9 possible tornado in Winter Park? Tree uprooted and whole wall collapsed. Weird! https://t.co/QAzbaii9Ht,#StormAlert9 เหมือนจะมีทอร์นาโดที่วินเทอร์พาร์คหรือเปล่า? ต้นไม้ถอนรากถอนโคน ผนังบ้านพังลงมาทั้งแถบเลย น่ากลัวมาก! https://t.co/QAzbaii9Ht,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
909686372545568768,How Climate Change Hurricanes Are Rapidly Accelerating the Militarization of America https://t.co/2Vj2QUHyuZ https://t.co/kVzvByrxRC,ทำไมพายุที่รุนแรงขึ้นจากภาวะโลกร้อนถึงทำให้เกิดการใช้กำลังทหารในอเมริกามากขึ้นเรื่อยๆ https://t.co/2Vj2QUHyuZ https://t.co/kVzvByrxRC,informative,other_relevant_information,other_relevant_information,hurricane_irma
910545329870733312,Hurricane Maria to turn north after slamming Puerto Rico. What’s the impact for Charlotte? https://t.co/mycUXXihjB https://t.co/ROGwcuij3M,พายุเฮอริเคนมาเรียจะเปลี่ยนทิศขึ้นเหนือหลังจากถล่มเปอร์โตริโกแล้ว แล้วแบบนี้จะกระทบถึงชาร์ลอตต์ยังไงบ้าง? https://t.co/mycUXXihjB https://t.co/ROGwcuij3M,informative,other_relevant_information,other_relevant_information,hurricane_maria
910619874216501248,Israeli-trained volunteers aid rescue efforts following Mexico earthquake https://t.co/JVNjaeYDP5 https://t.co/zxR1Yo1Z2H,อาสาสมัครที่ผ่านการฝึกจากอิสราเอลลงพื้นที่ช่วยกู้ภัยหลังเหตุแผ่นดินไหวในเม็กซิโก https://t.co/JVNjaeYDP5 https://t.co/zxR1Yo1Z2H,informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,mexico_earthquake
906927994748456960,Hurricane IRMA hitting entire State of Florida hard. Goning straight up to Georgia and Alabama. https://t.co/TAGulmKDCz,พายุเฮอริเคนเออร์มาถล่มฟลอริดาทั้งรัฐหนักมาก กำลังเคลื่อนตัวขึ้นไปทางจอร์เจียกับแอละแบมาต่อ https://t.co/TAGulmKDCz,informative,other_relevant_information,other_relevant_information,hurricane_irma
921498332303937536,copey is in puerto rico so we had to switch up the group chat a little https://t.co/euFdhKJTD2,โคปี้ไปเปอร์โตริโก เลยต้องปรับกลุ่มแชทกันนิดหน่อย https://t.co/euFdhKJTD2,not_informative,not_humanitarian,not_humanitarian,hurricane_maria
872854520027631616,"Maaan. This was such a fun, messy night with my loves. Moraâ¤ï¸ https://t.co/3mF05z81to",โอย เป็นคืนที่สนุกและวุ่นวายมากกับคนสำคัญของฉัน รักนะ Mora,not_informative,not_humanitarian,not_humanitarian,srilanka_floods
910652747925610496,Hurricane Maria Knocks Out Power Across All Of Puerto Rico | NBC Nightly News https://t.co/NA8nkhBsFw https://t.co/G6MWgtPHwR,พายุเฮอริเคนมาเรียถล่ม ไฟฟ้าดับทั้งเกาะเปอร์โตริโกแล้ว,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_maria
906875861521006592,Sat @newhopechurchtv fam 20+/- homes cleared &amp; 60k meals prep'd 4 #Harvey affected ppl! #texasstrong #JesusStrong https://t.co/RuRmZMzWzX,"วันเสาร์นี้ครอบครัว New Hope Church เคลียร์บ้านไปได้ประมาณ 20 หลัง เตรียมอาหารไว้ 60,000 ชุดเพื่อช่วยผู้ประสบภัยพายุ Harvey แล้ว!",informative,rescue_volunteering_or_donation_effort,rescue_volunteering_or_donation_effort,hurricane_harvey
906919855475097600,Tornado activity in Palm Bay. A roof blew off a home and at least six mobile homes were destroyed https://t.co/rnQ9DM9SWD,เกิดพายุทอร์นาโดที่ปาล์มเบย์ หลังคาบ้านปลิวหายไปหนึ่งหลัง แล้วก็มีบ้านเคลื่อนที่พังเสียหายไปอย่างน้อย 6 หลัง https://t.co/rnQ9DM9SWD,informative,infrastructure_and_utility_damage,infrastructure_and_utility_damage,hurricane_harvey
